date,season,game_pk,game_number,double_header,away_team,home_team,game_time_et,away_pitcher,home_pitcher,away_pitcher_id,home_pitcher_id,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_proj_runs,home_proj_runs,combined_lambda,lambda_lr_t1,lambda_lr_b1,lambda_lr_total,nrfi_prob,yrfi_prob,over_1_5_prob,under_1_5_prob,nrfi_prob_raw,yrfi_prob_raw,pick_side,pick_strength,pick_label,blended_inputs,created_at,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,wx_temp_c,wx_wind_kmh,wx_humidity,wx_is_dome,home_p_last5_pitcher_nrfi,away_p_last5_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_pitcher_nrfi,home_top3c_obp,away_top3c_obp,home_top3c_slg,away_top3c_slg,home_top3c_iso,away_top3c_iso,home_top3c_source,away_top3c_source,home_lineup_json,away_lineup_json,top_factors_t1_json,top_factors_b1_json,home_plate_ump_id,home_plate_ump_nrfi_rate,home_xera,away_xera,home_whiff_pct_rank,away_whiff_pct_rank,home_pvt_nrfi_rate,away_pvt_nrfi_rate,home_avg_ip_per_start,away_avg_ip_per_start,away_top3_ops_vs_oppHand,home_top3_ops_vs_oppHand,away_pitcher_throws_hand,home_pitcher_throws_hand,actual_result,graded_result,fi_away_runs,fi_home_runs,fi_total_runs,graded_at,market_nrfi_odds,market_yrfi_odds,sportsbook,odds_captured_at,implied_nrfi_prob,implied_yrfi_prob,edge_nrfi,edge_yrfi,edge_on_pick,bet_placed,units_risked,profit_loss_units,opened_nrfi_odds,opened_yrfi_odds,opened_captured_at,clv_pct,v21_shadow_nrfi_prob,v21_shadow_pick_side,v21_shadow_pick_strength,away_top3c_last10_obp,home_top3c_last10_obp,away_top3c_last10_slg,home_top3c_last10_slg,away_top3c_last10_iso,home_top3c_last10_iso,dt,y_nrfi,p_model,o_nrfi,o_yrfi,pay_nrfi,pay_yrfi,imp_nrfi,imp_yrfi,vig,book_nrfi,u_nrfi,u_yrfi,cap_at,game_at,lead_h,l_model,l_book_n,y_yrfi,s_T1n,s_T1y,s_T2n,s_T2y,s_T3n,s_T3y,s_REFn,s_REFy
2026-05-25,2026,824107,1,N,NYY,KC,3:40 PM ET,Will Warren,Michael Wacha,701542.0,608379.0,live,live,live,live,0.96,0.4258,0.4293,0.8551,0.4338,0.3316,0.7654,0.4349,0.5651,0.2111,0.7889,,,PASS,LOW LAMBDA,PASS - Low lambda,4,2026-05-25T19:31:12Z,3.97,3.15,1.263,1.104,3.526,3.803,2.84,2.66,1.12,0.92,10.18,7.36,0.325,0.314,0.422,0.384,4.728,4.037,28.5,17.0,39.0,0.0,1.0,0.8,0.9,0.8,0.3244,0.3605,0.3977,0.5219,0.1431,0.2781,lineup,lineup,"[{""id"": 672580, ""name"": ""Maikel Garcia"", ""bats"": ""R"", ""obp"": 0.3230088495575221, ""slg"": 0.3853658536585366, ""iso"": 0.12195121951219512, ""ab"": 205}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""bats"": ""R"", ""obp"": 0.3617021276595745, ""slg"": 0.4714285714285714, ""iso"": 0.17619047619047618, ""ab"": 210}, {""id"": 686475, ""name"": ""Tyler Tolbert"", ""bats"": ""R"", ""obp"": 0.2, ""slg"": 0.2, ""iso"": 0.0, ""ab"": 5}]","[{""id"": 663757, ""name"": ""Trent Grisham"", ""bats"": ""L"", ""obp"": 0.32142857142857145, ""slg"": 0.37423312883435583, ""iso"": 0.17791411042944785, ""ab"": 163}, {""id"": 592450, ""name"": ""Aaron Judge"", ""bats"": ""R"", ""obp"": 0.3793103448275862, ""slg"": 0.5572916666666666, ""iso"": 0.30729166666666663, ""ab"": 192}, {""id"": 700250, ""name"": ""Ben Rice"", ""bats"": ""L"", ""obp"": 0.3768844221105528, ""slg"": 0.6235294117647059, ""iso"": 0.3411764705882353, ""ab"": 170}]","[{""name"": ""away_top3c_iso"", ""value"": 0.2781, ""contribution"": 0.7575}, {""name"": ""away_top3c_slg"", ""value"": 0.5219, ""contribution"": -0.5626}, {""name"": ""away_top3_ops_vs_oppHand"", ""value"": 0.8783, ""contribution"": 0.1785}, {""name"": ""away_top3c_obp"", ""value"": 0.3605, ""contribution"": 0.099}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.5614, ""contribution"": -0.09}]","[{""name"": ""fi_park_nrfi_rate"", ""value"": 0.5614, ""contribution"": -0.1521}, {""name"": ""home_top3c_slg"", ""value"": 0.3977, ""contribution"": 0.0896}, {""name"": ""home_top3c_iso"", ""value"": 0.1431, ""contribution"": -0.0741}, {""name"": ""home_top3_ops_vs_oppHand"", ""value"": 0.7177, ""contribution"": -0.0396}, {""name"": ""era_gap_b1"", ""value"": 0.8204, ""contribution"": 0.0391}]",623949.0,0.5484,4.274,4.345,40.0,39.0,0.7309,0.7396,6.2,5.4,0.8783,0.7177,R,R,NRFI,PASS,0.0,0.0,0.0,2026-05-25T19:51:02+00:00,-105.0,-125.0,DraftKings,2026-05-25T20:17:42+00:00,0.5122,0.5556,-0.0773,0.0095,,N,,,-105.0,-125.0,2026-05-25T19:39:29+00:00,,0.4521,PASS,NO EDGE,,,,,,,2026-05-25,1,0.4349,-105.0,-125.0,0.9523809523809523,0.8,0.5121951219512195,0.5555555555555556,0.0677506775067751,0.4796954314720812,0.9523809523809523,-1.0,2026-05-25 20:17:42+00:00,2026-05-25 19:40:00+00:00,-0.6283333333333333,-0.26188658703220474,-0.08126296407876588,0,0.112436988598503,-0.22928065254421662,0.007632884497849157,-0.12898836668338287,0.21532682490964739,-0.3204720483313334,-0.15090952380952377,0.017179999999999973
2026-05-25,2026,822812,1,N,MIA,TOR,7:07 PM ET,Janson Junk,Trey Yesavage,676083.0,702056.0,live,sm,live,live,1.01,0.4156,0.442,0.8576,0.2268,0.3607,0.5875,0.553,0.447,0.2121,0.7879,,,NRFI,LEAN,LEAN NRFI,4,2026-05-25T22:02:40Z,4.691,2.975,1.219,1.187,3.888,3.285,1.74,2.91,1.05,0.74,6.53,9.39,0.319,0.309,0.385,0.38,4.326,4.14,,,,1.0,0.8,0.6,0.75,0.7,0.3039,0.3704,0.376,0.4844,0.132,0.1736,lineup,lineup,"[{""id"": 543807, ""name"": ""George Springer"", ""bats"": ""R"", ""obp"": 0.2876712328767123, ""slg"": 0.37404580152671757, ""iso"": 0.16793893129770993, ""ab"": 131}, {""id"": 664770, ""name"": ""Nathan Lukes"", ""bats"": ""L"", ""obp"": 0.2857142857142857, ""slg"": 0.3269230769230769, ""iso"": 0.07692307692307693, ""ab"": 52}, {""id"": 682818, ""name"": ""Yohendrick Pi\u00f1ango"", ""bats"": ""L"", ""obp"": 0.352112676056338, ""slg"": 0.417910447761194, ""iso"": 0.10447761194029848, ""ab"": 67}]","[{""id"": 669364, ""name"": ""Xavier Edwards"", ""bats"": ""S"", ""obp"": 0.39473684210526316, ""slg"": 0.47761194029850745, ""iso"": 0.16417910447761191, ""ab"": 201}, {""id"": 689414, ""name"": ""Liam Hicks"", ""bats"": ""L"", ""obp"": 0.34554973821989526, ""slg"": 0.49700598802395207, ""iso"": 0.22155688622754488, ""ab"": 167}, {""id"": 672640, ""name"": ""Otto Lopez"", ""bats"": ""R"", ""obp"": 0.3665158371040724, ""slg"": 0.4807692307692308, ""iso"": 0.14423076923076922, ""ab"": 208}]","[{""name"": ""away_top3c_slg"", ""value"": 0.4844, ""contribution"": -0.3009}, {""name"": ""away_top3c_obp"", ""value"": 0.3704, ""contribution"": 0.1433}, {""name"": ""era_gap_t1"", ""value"": -1.7163, ""contribution"": -0.1053}, {""name"": ""away_top3_ops_vs_oppHand"", ""value"": 0.82, ""contribution"": 0.0896}, {""name"": ""home_fip"", ""value"": 3.2853, ""contribution"": -0.0774}]","[{""name"": ""away_whiff_pct_rank"", ""value"": 3.0, ""contribution"": 0.1452}, {""name"": ""home_top3c_slg"", ""value"": 0.376, ""contribution"": 0.1348}, {""name"": ""home_top3c_iso"", ""value"": 0.132, ""contribution"": -0.0978}, {""name"": ""wx_is_dome"", ""value"": 1.0, ""contribution"": -0.0866}, {""name"": ""home_top3_ops_vs_oppHand"", ""value"": 0.6697, ""contribution"": -0.085}]",544728.0,0.4859,2.939,4.264,50.0,3.0,0.7136,0.7272,5.07,5.6,0.82,0.6697,R,R,YRFI,LOSS,1.0,0.0,1.0,2026-05-25T23:23:05+00:00,-140.0,105.0,DraftKings,2026-05-25T23:27:59+00:00,0.5833,0.4878,-0.0303,-0.0408,-0.0303,N,0.5,0.0,-140.0,105.0,2026-05-25T22:05:37+00:00,0.0,0.637,NRFI,STRONG,,,,,,,2026-05-25,0,0.553,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,0.07113821138211396,0.5445920303605313,-1.0,1.05,2026-05-25 23:27:59+00:00,2026-05-25 23:07:00+00:00,-0.3497222222222222,0.21279940690876617,0.17884329241762958,1,-0.19762836554721835,0.10694967760634659,-0.17484207558670806,0.06324864872243846,-0.21883882594952891,0.115861429364645,-0.051999999999999935,-0.08365000000000006
2026-05-25,2026,824437,1,N,WSH,CLE,6:10 PM ET,PJ Poulin,Tanner Bibee,676571.0,676440.0,ltd,live,live,live,0.96,0.5014,0.5622,1.0636,0.3328,0.4081,0.741,0.4608,0.5392,0.2876,0.7124,,,PASS,NO EDGE,PASS - No edge,4,2026-05-25T22:02:40Z,3.807,3.946,1.363,1.242,4.581,4.145,4.22,2.96,1.17,1.16,8.24,7.88,0.321,0.319,0.412,0.38,5.152,4.279,15.8,8.1,93.0,0.0,0.8,0.8,0.8,0.8,0.357,0.3521,0.4231,0.4568,0.1709,0.2063,lineup,lineup,"[{""id"": 683953, ""name"": ""Travis Bazzana"", ""bats"": ""L"", ""obp"": 0.4, ""slg"": 0.4235294117647059, ""iso"": 0.12941176470588234, ""ab"": 85}, {""id"": 681807, ""name"": ""David Fry"", ""bats"": ""R"", ""obp"": 0.36046511627906974, ""slg"": 0.3972602739726027, ""iso"": 0.1506849315068493, ""ab"": 73}, {""id"": 690984, ""name"": ""Petey Halpin"", ""bats"": ""L"", ""obp"": 0.12, ""slg"": 0.08333333333333333, ""iso"": 0.0, ""ab"": 24}]","[{""id"": 695578, ""name"": ""James Wood"", ""bats"": ""L"", ""obp"": 0.39763779527559057, ""slg"": 0.5121951219512195, ""iso"": 0.25853658536585367, ""ab"": 205}, {""id"": 671277, ""name"": ""Luis Garc\u00eda Jr."", ""bats"": ""L"", ""obp"": 0.28313253012048195, ""slg"": 0.39622641509433965, ""iso"": 0.13836477987421386, ""ab"": 159}, {""id"": 678554, ""name"": ""Curtis Mead"", ""bats"": ""R"", ""obp"": 0.3511450381679389, ""slg"": 0.44144144144144143, ""iso"": 0.2072072072072072, ""ab"": 111}]","[{""name"": ""away_top3c_iso"", ""value"": 0.2063, ""contribution"": 0.2134}, {""name"": ""wx_humidity"", ""value"": 93.0, ""contribution"": -0.1409}, {""name"": ""away_top3c_slg"", ""value"": 0.4568, ""contribution"": -0.1089}, {""name"": ""away_top3_ops_vs_oppHand"", ""value"": 0.8277, ""contribution"": 0.1013}, {""name"": ""away_top3c_obp"", ""value"": 0.3521, ""contribution"": 0.0611}]","[{""name"": ""away_avg_ip_per_start"", ""value"": 1.2667, ""contribution"": 0.1774}, {""name"": ""home_top3_ops_vs_oppHand"", ""value"": 0.874, ""contribution"": 0.1081}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.528, ""contribution"": -0.0719}, {""name"": ""home_top3c_slg"", ""value"": 0.4231, ""contribution"": 0.0366}, {""name"": ""wx_is_dome"", ""value"": 0.0, ""contribution"": 0.0301}]",427315.0,0.5564,3.633,6.487,47.0,50.0,0.7272,0.7136,5.93,1.27,0.8277,0.874,L,R,YRFI,PASS,3.0,0.0,3.0,2026-05-25T22:30:01+00:00,-140.0,105.0,DraftKings,2026-05-25T22:26:55+00:00,0.5833,0.4878,-0.1225,0.0514,,N,,,-140.0,105.0,2026-05-25T22:05:37+00:00,,0.4287,YRFI,STRONG,,,,,,,2026-05-25,0,0.4608,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,0.07113821138211396,0.5445920303605313,-1.0,1.05,2026-05-25 22:26:55+00:00,2026-05-25 22:10:00+00:00,-0.28194444444444444,-0.15712245021641583,0.17884329241762958,1,0.2935309062821449,-0.3925848407284981,0.3916972218584973,-0.6142379278057863,0.28902268905368766,-0.4914562989933682,-0.2100571428571429,0.10536000000000001
2026-05-25,2026,822899,1,N,HOU,TEX,7:05 PM ET,Tatsuya Imai,Kumar Rocker,837227.0,677958.0,sm,live,live,live,1.07,0.5907,0.6542,1.2449,0.291,0.3299,0.6209,0.5192,0.4808,0.3535,0.6465,,,NRFI,LEAN,LEAN NRFI,4,2026-05-25T22:02:40Z,5.41,4.263,1.419,1.374,4.799,4.275,4.26,3.57,1.48,1.08,9.44,7.81,0.32,0.316,0.406,0.383,4.355,4.007,,,,1.0,0.2,0.8,0.3,0.8,0.3659,0.366,0.3947,0.463,0.128,0.1921,lineup,lineup,"[{""id"": 592626, ""name"": ""Joc Pederson"", ""bats"": ""L"", ""obp"": 0.35664335664335667, ""slg"": 0.358974358974359, ""iso"": 0.11965811965811965, ""ab"": 117}, {""id"": 696030, ""name"": ""Alejandro Osuna"", ""bats"": ""L"", ""obp"": 0.4342105263157895, ""slg"": 0.3387096774193548, ""iso"": 0.032258064516129004, ""ab"": 62}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""bats"": ""L"", ""obp"": 0.34841628959276016, ""slg"": 0.4336734693877551, ""iso"": 0.16326530612244894, ""ab"": 196}]","[{""id"": 805904, ""name"": ""Zach Cole"", ""bats"": ""L"", ""obp"": 0.19230769230769232, ""slg"": 0.36, ""iso"": 0.19999999999999998, ""ab"": 50}, {""id"": 669699, ""name"": ""Braden Shewmake"", ""bats"": ""L"", ""obp"": 0.2786885245901639, ""slg"": 0.45, ""iso"": 0.18333333333333335, ""ab"": 60}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""bats"": ""L"", ""obp"": 0.4148471615720524, ""slg"": 0.5947368421052631, ""iso"": 0.29473684210526313, ""ab"": 190}]","[{""name"": ""away_top3c_slg"", ""value"": 0.463, ""contribution"": -0.1516}, {""name"": ""away_top3c_obp"", ""value"": 0.366, ""contribution"": 0.1237}, {""name"": ""away_top3c_iso"", ""value"": 0.1921, ""contribution"": 0.1058}, {""name"": ""home_p_last5_pitcher_nrfi"", ""value"": 0.2, ""contribution"": -0.0894}, {""name"": ""era_gap_t1"", ""value"": -1.1469, ""contribution"": -0.0704}]","[{""name"": ""home_top3c_iso"", ""value"": 0.128, ""contribution"": -0.1063}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.5398, ""contribution"": -0.1003}, {""name"": ""home_top3c_slg"", ""value"": 0.3947, ""contribution"": 0.0959}, {""name"": ""wx_is_dome"", ""value"": 1.0, ""contribution"": -0.0866}, {""name"": ""away_avg_ip_per_start"", ""value"": 3.4667, ""contribution"": 0.0796}]",607884.0,0.5403,4.973,0.926,44.0,50.0,0.7136,0.7136,4.53,3.47,0.7397,0.7703,R,R,YRFI,LOSS,1.0,0.0,1.0,2026-05-25T23:31:01+00:00,-125.0,-105.0,DraftKings,2026-05-25T23:27:59+00:00,0.5556,0.5122,-0.0364,-0.0314,-0.0364,N,0.5,0.0,-125.0,-105.0,2026-05-25T21:58:36+00:00,0.0,0.6383,NRFI,STRONG,,,,,,,2026-05-25,0,0.5192,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,0.0677506775067751,0.5203045685279188,-1.0,0.9523809523809523,2026-05-25 23:27:59+00:00,2026-05-25 23:05:00+00:00,-0.38305555555555554,0.07683778216888235,0.081262964078766,1,-0.06311473754439963,-0.021394735195627134,-0.08181845743925242,-0.0435302445764722,-0.1187140722041733,-0.003511191524573909,-0.06544,-0.061295238095238125
2026-05-25,2026,823948,1,N,COL,LAD,9:10 PM ET,Tanner Gordon,Emmet Sheehan,685299.0,686218.0,live,live,live,live,0.97,0.4477,0.6065,1.0542,0.276,0.4663,0.7423,0.4581,0.5419,0.2842,0.7158,,,PASS,NO EDGE,PASS - No edge,4,2026-05-26T01:03:35Z,5.953,4.187,1.446,1.182,4.647,3.954,2.22,2.69,1.79,1.42,8.75,10.13,0.311,0.338,0.384,0.423,4.152,5.022,21.8,16.9,55.0,0.0,0.6,0.4,0.4,0.5,0.3605,0.329,0.4397,0.4553,0.1897,0.187,lineup,lineup,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""bats"": ""L"", ""obp"": 0.4017467248908297, ""slg"": 0.47282608695652173, ""iso"": 0.20108695652173914, ""ab"": 184}, {""id"": 605141, ""name"": ""Mookie Betts"", ""bats"": ""R"", ""obp"": 0.24096385542168675, ""slg"": 0.35526315789473684, ""iso"": 0.18421052631578946, ""ab"": 76}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""bats"": ""L"", ""obp"": 0.3623853211009174, ""slg"": 0.44148936170212766, ""iso"": 0.18085106382978722, ""ab"": 188}]","[{""id"": 664983, ""name"": ""Jake McCarthy"", ""bats"": ""L"", ""obp"": 0.3230769230769231, ""slg"": 0.4369747899159664, ""iso"": 0.15966386554621848, ""ab"": 119}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""bats"": ""R"", ""obp"": 0.3065326633165829, ""slg"": 0.46994535519125685, ""iso"": 0.22404371584699456, ""ab"": 183}, {""id"": 666397, ""name"": ""Edouard Julien"", ""bats"": ""L"", ""obp"": 0.3013698630136986, ""slg"": 0.29457364341085274, ""iso"": 0.08527131782945738, ""ab"": 129}]","[{""name"": ""era_gap_t1"", ""value"": -1.7661, ""contribution"": -0.1084}, {""name"": ""away_top3c_slg"", ""value"": 0.4553, ""contribution"": -0.098}, {""name"": ""away_top3_ops_vs_oppHand"", ""value"": 0.818, ""contribution"": 0.0866}, {""name"": ""home_whiff_pct_rank"", ""value"": 96.0, ""contribution"": -0.0779}, {""name"": ""away_top3c_iso"", ""value"": 0.187, ""contribution"": 0.0669}]","[{""name"": ""era_gap_b1"", ""value"": 1.7661, ""contribution"": 0.0843}, {""name"": ""away_whiff_pct_rank"", ""value"": 76.0, ""contribution"": -0.0797}, {""name"": ""home_obp"", ""value"": 0.3378, ""contribution"": 0.0778}, {""name"": ""away_p_last5_pitcher_nrfi"", ""value"": 0.4, ""contribution"": 0.0521}, {""name"": ""away_p_last10_pitcher_nrfi"", ""value"": 0.5, ""contribution"": 0.0422}]",623938.0,0.4993,2.975,4.87,96.0,76.0,0.678,0.7272,5.13,5.0,0.818,0.7837,R,R,NRFI,PASS,0.0,0.0,0.0,2026-05-26T01:25:46+00:00,105.0,-135.0,DraftKings,2026-05-26T01:28:13+00:00,0.4878,0.5745,-0.0297,-0.0326,,N,,,105.0,-135.0,2026-05-26T01:06:50+00:00,,0.4589,PASS,NO EDGE,,,,,,,2026-05-25,1,0.4581,105.0,-135.0,1.05,0.7407407407407407,0.4878048780487805,0.574468085106383,0.06227296315516351,0.4592085979482169,1.05,-1.0,2026-05-26 01:28:13+00:00,2026-05-26 01:10:00+00:00,-0.3036111111111111,-0.16799398167937213,-0.16352905744458732,0,0.0764473425205859,-0.1823315822507714,-0.051346541522024336,-0.06480058804814554,0.23328350735463244,-0.3064918671304015,-0.06089500000000003,-0.05669259259259257
2026-05-25,2026,823296,1,N,PHI,SD,6:40 PM ET,Jesús Luzardo,Griffin Canning,666200.0,656288.0,live,ltd,live,live,0.95,0.5168,0.3754,0.8922,0.429,0.2404,0.6694,0.4901,0.5099,0.2247,0.7753,,,PASS,NO EDGE,PASS - No edge,4,2026-05-25T22:33:21Z,4.459,5.369,1.272,1.472,2.877,4.208,2.59,4.25,0.8,1.07,10.7,9.09,0.302,0.299,0.39,0.376,4.125,4.157,19.8,15.3,68.0,0.0,0.6,0.8,0.5,0.9,0.3176,0.3294,0.3788,0.4823,0.1212,0.2411,lineup,lineup,"[{""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""bats"": ""R"", ""obp"": 0.3256880733944954, ""slg"": 0.2894736842105263, ""iso"": 0.04210526315789476, ""ab"": 190}, {""id"": 609280, ""name"": ""Miguel Andujar"", ""bats"": ""R"", ""obp"": 0.3032258064516129, ""slg"": 0.4866666666666667, ""iso"": 0.20666666666666667, ""ab"": 150}, {""id"": 593428, ""name"": ""Xander Bogaerts"", ""bats"": ""R"", ""obp"": 0.32, ""slg"": 0.38333333333333336, ""iso"": 0.13333333333333336, ""ab"": 180}]","[{""id"": 607208, ""name"": ""Trea Turner"", ""bats"": ""R"", ""obp"": 0.2813852813852814, ""slg"": 0.3380281690140845, ""iso"": 0.11267605633802816, ""ab"": 213}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""bats"": ""L"", ""obp"": 0.3466666666666667, ""slg"": 0.6, ""iso"": 0.37368421052631573, ""ab"": 190}, {""id"": 547180, ""name"": ""Bryce Harper"", ""bats"": ""L"", ""obp"": 0.36199095022624433, ""slg"": 0.5263157894736842, ""iso"": 0.2526315789473684, ""ab"": 190}]","[{""name"": ""away_top3c_iso"", ""value"": 0.2411, ""contribution"": 0.4774}, {""name"": ""away_top3c_slg"", ""value"": 0.4823, ""contribution"": -0.2864}, {""name"": ""away_top3_ops_vs_oppHand"", ""value"": 0.8543, ""contribution"": 0.1419}, {""name"": ""home_avg_ip_per_start"", ""value"": 3.7333, ""contribution"": 0.1007}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.5409, ""contribution"": -0.0609}]","[{""name"": ""home_top3c_slg"", ""value"": 0.3788, ""contribution"": 0.1289}, {""name"": ""away_whiff_pct_rank"", ""value"": 90.0, ""contribution"": -0.1229}, {""name"": ""home_top3c_iso"", ""value"": 0.1212, ""contribution"": -0.1209}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.5409, ""contribution"": -0.103}, {""name"": ""home_obp"", ""value"": 0.2989, ""contribution"": -0.0612}]",482663.0,0.5317,4.668,3.2,69.0,90.0,0.6796,0.7075,3.73,5.67,0.8543,0.6957,L,R,YRFI,PASS,1.0,0.0,1.0,2026-05-25T23:03:08+00:00,-120.0,-110.0,DraftKings,2026-05-25T22:52:25+00:00,0.5455,0.5238,-0.0554,-0.0139,,N,,,-120.0,-110.0,2026-05-25T22:36:27+00:00,,0.4877,PASS,NO EDGE,,,,,,,2026-05-25,0,0.4901,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,0.06926406926406914,0.5101214574898786,-1.0,0.9090909090909091,2026-05-25 22:52:25+00:00,2026-05-25 22:40:00+00:00,-0.20694444444444443,-0.03960517614560826,0.04049136135473699,1,-0.07591560975318234,0.0003139366850846044,-0.1856934538370154,0.061135332094743366,-0.05395170879502098,-0.07605028670931702,-0.10148333333333337,-0.026554545454545442
2026-05-25,2026,823219,1,N,ARI,SF,5:05 PM ET,Merrill Kelly,Landen Roupp,518876.0,694738.0,live,live,live,live,0.94,0.4059,0.5203,0.9261,0.2833,0.3593,0.6426,0.4901,0.5099,0.2371,0.7629,,,PASS,NO EDGE,PASS - No edge,4,2026-05-25T21:03:47Z,4.63,3.511,1.316,1.278,4.808,3.188,3.16,3.55,1.45,0.6,7.05,9.42,0.314,0.3,0.405,0.391,4.575,3.86,15.8,23.4,67.0,0.0,0.6,0.6,0.8,0.5,0.3234,0.3515,0.4514,0.461,0.1701,0.1989,lineup,lineup,"[{""id"": 642715, ""name"": ""Willy Adames"", ""bats"": ""R"", ""obp"": 0.27149321266968324, ""slg"": 0.3904761904761905, ""iso"": 0.15714285714285714, ""ab"": 210}, {""id"": 650333, ""name"": ""Luis Arraez"", ""bats"": ""L"", ""obp"": 0.3627906976744186, ""slg"": 0.4263959390862944, ""iso"": 0.10659898477157359, ""ab"": 197}, {""id"": 669477, ""name"": ""Casey Schmitt"", ""bats"": ""R"", ""obp"": 0.33879781420765026, ""slg"": 0.5562130177514792, ""iso"": 0.26035502958579876, ""ab"": 169}]","[{""id"": 606466, ""name"": ""Ketel Marte"", ""bats"": ""S"", ""obp"": 0.3160377358490566, ""slg"": 0.4564102564102564, ""iso"": 0.19487179487179485, ""ab"": 195}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""bats"": ""L"", ""obp"": 0.39903846153846156, ""slg"": 0.5795454545454546, ""iso"": 0.27840909090909094, ""ab"": 176}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""bats"": ""S"", ""obp"": 0.3399014778325123, ""slg"": 0.3413173652694611, ""iso"": 0.1197604790419162, ""ab"": 167}]","[{""name"": ""away_top3c_iso"", ""value"": 0.1989, ""contribution"": 0.1571}, {""name"": ""away_top3c_slg"", ""value"": 0.461, ""contribution"": -0.1377}, {""name"": ""home_fip"", ""value"": 3.1878, ""contribution"": -0.0874}, {""name"": ""era_gap_t1"", ""value"": -1.1192, ""contribution"": -0.0687}, {""name"": ""away_top3c_obp"", ""value"": 0.3515, ""contribution"": 0.0583}]","[{""name"": ""home_obp"", ""value"": 0.2996, ""contribution"": -0.0587}, {""name"": ""wx_wind_kmh"", ""value"": 23.4, ""contribution"": 0.0559}, {""name"": ""era_gap_b1"", ""value"": 1.1192, ""contribution"": 0.0534}, {""name"": ""away_avg_ip_per_start"", ""value"": 6.2667, ""contribution"": -0.045}, {""name"": ""home_top3_ops_vs_oppHand"", ""value"": 0.8067, ""contribution"": 0.0445}]",428442.0,0.5176,3.796,4.616,41.0,52.0,0.7272,0.6862,5.47,6.27,0.768,0.8067,R,R,NRFI,PASS,0.0,0.0,0.0,2026-05-25T21:20:50+00:00,-140.0,105.0,DraftKings,2026-05-25T20:58:06+00:00,0.5833,0.4878,-0.0932,0.0221,,N,,,-135.0,105.0,2026-05-25T21:03:22+00:00,,0.4658,PASS,NO EDGE,,,,,,,2026-05-25,1,0.4901,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,0.07113821138211396,0.5445920303605313,0.7142857142857143,-1.0,2026-05-25 20:58:06+00:00,2026-05-25 21:05:00+00:00,0.115,-0.03960517614560826,0.17884329241762958,0,-0.24791849784916414,0.1645367329133281,-0.2096370066143019,0.10485758707626941,-0.3175636484595233,0.23391986294951334,-0.15982857142857143,0.045295000000000085
