date,game_pk,away,home,away_pitcher,home_pitcher,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_lambda,home_lambda,lambda_total,nrfi_prob,yrfi_prob,over_1_5_prob,pick_side,pick_strength,data_points,nrfi_prob_raw,yrfi_prob_raw,pick_side_raw,pick_strength_raw,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,away_fi_era,home_fi_era,away_fi_whip,home_fi_whip,away_fi_ip,home_fi_ip,away_top3_obp,home_top3_obp,away_top3_slg,home_top3_slg,away_top3_iso,home_top3_iso,away_top3_n,home_top3_n,away_top3c_obp,home_top3c_obp,away_top3c_slg,home_top3c_slg,away_top3c_iso,home_top3c_iso,away_top3c_n,home_top3c_n,away_top3c_source,home_top3c_source,away_p_last5_game_nrfi,home_p_last5_game_nrfi,away_p_last5_pitcher_nrfi,home_p_last5_pitcher_nrfi,away_p_last5_n,home_p_last5_n,away_p_last10_game_nrfi,home_p_last10_game_nrfi,away_p_last10_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_n,home_p_last10_n,fi_park_nrfi_rate,wx_temp_c,wx_wind_kmh,wx_wind_deg,wx_humidity,wx_is_dome,wx_wind_out,wx_wind_cross,away_era_blend,home_era_blend,away_fip_blend,home_fip_blend,away_hr9_blend,home_hr9_blend,away_bb9_blend,home_bb9_blend,away_k9_blend,home_k9_blend,away_whip_blend,home_whip_blend,away_blend_source,home_blend_source,away_current_ip,home_current_ip,away_current_starts,home_current_starts,away_top3_platoon,home_top3_platoon,away_top3_lhb,home_top3_lhb,away_top3_switch,home_top3_switch,away_pitcher_throws_l,home_pitcher_throws_l,fi_away_runs,fi_home_runs,fi_total_runs,actual_side,graded_result,start_hour_et,is_day_game,away_days_rest,home_days_rest,away_arsenal_fb_pct,home_arsenal_fb_pct,away_arsenal_bb_pct,home_arsenal_bb_pct,away_arsenal_off_pct,home_arsenal_off_pct,away_arsenal_fb_velo,home_arsenal_fb_velo,away_arsenal_velo_gap,home_arsenal_velo_gap,away_top3_ops_vs_oppHand,home_top3_ops_vs_oppHand,away_pitcher_throws_hand,home_pitcher_throws_hand,home_xera,away_xera,home_whiff_pct_rank,away_whiff_pct_rank,home_p_last10_era,away_p_last10_era,home_pvt_nrfi_rate,away_pvt_nrfi_rate,home_avg_ip_per_start,away_avg_ip_per_start,home_catcher_id,away_catcher_id,home_catcher_framing,away_catcher_framing,home_catcher_extra_strikes,away_catcher_extra_strikes,away_top3c_last10_obp,home_top3c_last10_obp,away_top3c_last10_slg,home_top3c_last10_slg,away_top3c_last10_iso,home_top3c_last10_iso
2024-04-17,746159,WSH,LAD,Jake Irvin,Landon Knack,ltd,avg,live,live,0.9700,0.4392,0.6289,1.0681,0.3437,0.6563,0.2893,YRFI,STRONG,3,0.3437,0.6563,YRFI,STRONG,4.6116,4.1499,1.4215,1.2651,5.1413,4.1499,4.0165,2.8894,1.4876,1.2122,7.3636,8.3442,0.3143,0.3381,0.3975,0.4515,4.3319,5.4958,,,,,,,0.3091,0.4099,0.4328,0.5962,0.1761,0.2812,3,3,0.3053,0.4274,0.4099,0.5787,0.1677,0.2383,3,3,current,current,0.8000,,1.0000,,5,0,0.7000,,0.8000,,10,0,0.4720,24.0000,15.3000,229,36,0,13.6324,6.9461,4.3224,4.2000,4.1523,4.2000,1.1730,1.2000,3.0040,3.0000,7.5193,8.9000,1.1608,1.2500,blend,prior,17.0,0,3,0,1,2,1,2,0,0,0,0,2,0,2,YRFI,WIN,15,1,5,5,0.6172,0.463,0.3483,0.3916,0.0345,0.1453,93.71,93.47,5.31,9.29,0.6637,0.9670,R,R,4.200,3.840,50,50,,4.235,0.7136,0.7136,,4.87,669257,656180,-0.0133,-0.0285,-69.0,-48.0,0.3413,0.3845,0.4825,0.4876,0.1930,0.1736
2024-04-17,745671,STL,OAK,Steven Matz,Paul Blackburn,ltd,ltd,live,live,0.9300,0.4552,0.3804,0.8356,0.4336,0.5664,0.2041,PASS,NO EDGE,4,0.4336,0.5664,PASS,NO EDGE,4.0449,4.2955,1.3708,1.5195,3.9418,3.7771,2.7303,3.6818,1.1124,0.8766,8.3933,9.0292,0.3253,0.2997,0.4158,0.3737,4.4393,3.6822,,,,,,,0.3648,0.3085,0.4317,0.3954,0.1621,0.1435,3,3,0.3371,0.2793,0.3475,0.3279,0.1348,0.1311,3,2,current,current,0.8000,0.4000,1.0000,0.8000,5,5,0.7000,0.4000,1.0000,0.6000,10,10,0.4749,22.9000,10.4000,270,70,0,8.6220,5.8156,2.6580,1.7644,3.0529,2.7478,0.4029,0.2311,2.2029,1.8875,6.2900,6.0062,1.3240,0.8926,blend,blend,15.0,19.333333333333332,3,3,2,2,2,1,0,0,1,0,0,0,0,NRFI,PASS,15,1,5,5,0.5981,0.441,0.1446,0.3783,0.2573,0.1807,93.89,91.63,10.56,5.95,0.7383,0.7433,L,R,3.311,3.742,50,50,0.000,1.888,0.7272,0.7136,5.47,5.40,669127,671056,-0.0146,0.0068,-81.9,15.5,0.2994,0.3068,0.3000,0.4875,0.1222,0.2375
2024-04-17,747212,CHC,ARI,Jordan Wicks,Brandon Pfaadt,ltd,ltd,live,live,1.0000,0.5584,0.5031,1.0615,0.3459,0.6541,0.2869,YRFI,STRONG,4,0.3459,0.6541,YRFI,STRONG,4.4135,5.7000,1.2692,1.4111,4.7324,4.8679,2.8558,2.5000,1.2981,1.9000,6.2308,9.0000,0.3290,0.3217,0.4204,0.4085,5.0042,4.5918,,,,,,,0.3480,0.3440,0.4544,0.4848,0.1898,0.2107,3,3,0.3158,0.3498,0.3636,0.4579,0.1414,0.1869,3,3,current,current,0.6000,0.4000,0.8000,0.8000,5,5,0.4000,0.5000,0.6000,0.8000,10,10,0.4746,,,,,1,0.0000,0.0000,4.9815,6.1000,3.1336,4.2100,0.6083,1.6956,4.3452,1.9394,10.8673,9.0648,1.5795,1.3767,blend,blend,12.666666666666668,16.666666666666668,3,3,2,2,1,1,1,1,1,0,0,1,1,YRFI,WIN,15,1,5,5,0.581,0.5553,0.1608,0.3262,0.2582,0.1185,92.36,93.76,10.13,6.18,0.7363,0.8903,L,R,5.353,4.419,50,50,6.667,5.902,0.7136,0.7136,5.33,4.07,571466,543228,-0.0113,-0.0368,-13.6,-43.5,0.2463,0.3478,0.2893,0.4355,0.1157,0.1613
2024-04-17,745267,CIN,SEA,Andrew Abbott,Bryce Miller,ltd,ltd,live,live,0.9500,0.4083,0.4950,0.9032,0.4053,0.5947,0.2287,YRFI,LEAN,4,0.4053,0.5947,YRFI,LEAN,3.8689,4.3173,1.3171,1.1421,4.2047,3.8535,3.6220,1.7817,1.3171,1.2335,9.8780,8.1548,0.3262,0.3207,0.4195,0.4131,4.8008,4.6596,,,,,,,0.3421,0.3216,0.4299,0.4553,0.1803,0.1974,3,3,0.3391,0.3272,0.3448,0.3474,0.1310,0.1158,3,3,current,current,0.4000,0.6000,0.6000,0.8000,5,5,0.3000,0.5000,0.4000,0.8000,10,10,0.6001,,,,,1,0.0000,0.0000,3.0121,2.5840,3.5151,3.6862,0.7556,1.0471,2.5048,2.7170,6.9191,8.3472,1.1194,1.0313,blend,blend,17.333333333333332,18.333333333333332,3,3,1,3,1,0,0,1,1,0,0,0,0,NRFI,LOSS,16,1,5,5,0.5354,0.6051,0.3013,0.2243,0.1633,0.1706,92.79,95.03,8.03,10.6,0.6357,0.6283,L,R,1.863,3.305,50,50,1.989,2.632,0.7136,0.7136,5.33,4.80,663728,663886,0.0158,-0.0126,81.4,-64.2,0.3248,0.3710,0.2812,0.4151,0.0938,0.1509
2024-04-17,745591,COL,PHI,Ryan Feltner,Cristopher Sánchez,ltd,ltd,live,live,1.0400,0.4178,0.5737,0.9915,0.3710,0.6290,0.2611,YRFI,STRONG,4,0.3710,0.6290,YRFI,STRONG,5.8154,3.4780,1.6846,1.0576,4.0747,3.9613,5.8154,1.4644,0.4154,1.4644,7.8923,8.6949,0.3107,0.3262,0.4058,0.4360,4.4506,4.8743,,,,,,,0.2906,0.3511,0.3994,0.4751,0.1641,0.2258,3,3,0.3739,0.3304,0.5025,0.4098,0.1910,0.1610,3,3,current,current,0.4000,0.6000,0.4000,0.8000,5,5,0.3000,0.5000,0.5000,0.7000,10,10,0.5015,15.5000,13.0000,96,84,0,-2.2574,-12.8025,3.8815,3.5636,3.7758,3.0336,1.0508,0.5374,3.6081,3.2314,9.5592,8.7887,1.3456,1.3053,blend,blend,16.0,15.333333333333332,3,3,2,2,1,2,0,0,0,1,1,4,5,YRFI,WIN,18,0,5,5,0.4969,0.4744,0.3557,0.1688,0.1474,0.3568,94.48,94.48,9.27,9.37,0.7417,0.8293,R,L,3.100,0.625,50,50,3.576,3.375,0.7272,0.6640,5.27,4.80,592663,607732,0.0055,-0.0294,23.6,-97.1,0.3858,0.3333,0.5175,0.3628,0.1930,0.1239
2024-04-17,745105,LAA,TB,Reid Detmers,Zack Littell,ltd,ltd,live,live,0.9300,0.3827,0.5039,0.8866,0.4121,0.5879,0.2226,YRFI,LEAN,4,0.4121,0.5879,YRFI,LEAN,4.4798,3.4065,1.3520,1.0514,3.9022,3.7527,3.6323,0.6308,1.1502,1.2617,10.1704,7.0654,0.3171,0.3299,0.4250,0.4424,4.5523,5.2359,,,,,,,0.3521,0.3775,0.4284,0.4690,0.1747,0.1720,3,3,0.3242,0.2535,0.5174,0.2906,0.2438,0.0837,3,3,current,current,0.2000,0.2000,0.8000,0.8000,5,5,0.4000,0.3000,0.8000,0.8000,10,10,0.5016,,,,,1,0.0000,0.0000,2.0724,2.3147,1.9656,2.7900,0.3574,0.4930,3.2281,2.4380,12.3889,8.4063,0.9663,1.2626,blend,blend,17.333333333333332,15.333333333333332,3,3,0,3,0,0,0,0,1,0,1,0,1,YRFI,WIN,18,0,5,7,0.4676,0.369,0.39,0.3992,0.1424,0.2318,93.78,92.1,9.11,9.07,0.7423,0.7933,L,R,2.767,2.133,50,50,1.192,1.053,0.7272,0.7272,5.13,5.67,650907,681351,0.0540,-0.0165,29.9,-88.4,0.3714,0.2231,0.5440,0.2339,0.2320,0.0484
2024-04-17,746973,CLE,BOS,Ben Lively,Tanner Houck,ltd,ltd,live,live,1.0500,0.4869,0.6047,1.0916,0.3357,0.6643,0.2979,YRFI,STRONG,4,0.3357,0.6643,YRFI,STRONG,5.4822,5.0094,1.3858,1.3679,5.6353,4.2995,2.6041,3.4811,2.3299,1.1887,8.4975,8.4057,0.3134,0.3235,0.3838,0.4232,4.1172,4.7387,,,,,,,0.3376,0.3551,0.4145,0.4923,0.1470,0.2180,3,3,0.3447,0.3551,0.4389,0.4432,0.1312,0.1838,3,3,current,current,0.4000,0.4000,0.4000,0.6000,5,5,0.4000,0.5000,0.4000,0.8000,10,10,0.4923,8.2000,14.1000,96,73,0,-8.8734,-10.9578,5.0673,2.8502,4.8665,2.6427,1.8180,0.7095,2.6700,1.7058,8.2835,9.3419,1.3309,1.2331,prior,blend,0,17.666666666666668,0,3,3,3,2,3,1,0,0,0,0,0,0,NRFI,LOSS,19,0,5,5,0.6043,0.3298,0.3051,0.4208,0.0906,0.2494,90.15,93.54,6.21,5.09,0.7447,0.9030,R,R,4.585,4.200,50,50,2.093,6.000,0.7136,0.7272,5.33,5.00,657136,595978,-0.0002,0.0223,-0.7,44.2,0.3285,0.3333,0.3906,0.4286,0.0938,0.2054
2024-04-18,745104,LAA,TB,Griffin Canning,Ryan Pepiot,ltd,ltd,live,live,0.9300,0.3988,0.4937,0.8925,0.4096,0.5904,0.2248,YRFI,LEAN,4,0.4096,0.5904,YRFI,LEAN,4.2000,2.0000,1.2250,0.5556,4.1568,3.6790,2.5500,0.5000,1.5000,1.0000,9.6750,5.5000,0.3171,0.3299,0.4250,0.4424,4.5523,5.2359,,,,,,,0.3521,0.3614,0.4284,0.4422,0.1747,0.1602,3,3,0.3333,0.2765,0.5256,0.3498,0.2419,0.1182,3,3,current,current,0.2000,0.4000,0.2000,0.4000,5,5,0.3000,0.5000,0.5000,0.5000,10,6,0.5016,,,,,1,0.0000,0.0000,6.8648,4.7597,5.6552,3.9817,2.4661,1.5150,2.6474,2.5750,8.6778,10.0783,1.5633,1.0395,blend,blend,13.666666666666668,16.666666666666668,3,3,0,0,0,0,0,0,0,0,0,2,2,YRFI,WIN,13,1,5,5,0.3858,0.5356,0.3475,0.2303,0.2666,0.2341,93.42,94.9,4.85,9.08,0.7423,0.6837,R,R,3.044,6.047,50,50,5.556,10.227,0.7136,0.6796,5.93,4.93,650907,642136,0.0540,-0.0214,29.9,-37.2,0.3873,0.2540,0.5891,0.3140,0.2481,0.0909
2024-04-18,746485,TEX,DET,Jack Leiter,Kenta Maeda,avg,ltd,live,live,0.9800,0.4817,0.4497,0.9313,0.3940,0.6060,0.2390,YRFI,LEAN,3,0.3940,0.6060,YRFI,LEAN,4.1499,4.2772,1.2651,1.1782,4.1499,3.9040,2.8894,2.3168,1.2122,1.4257,8.3442,9.9802,0.3354,0.3061,0.4488,0.3847,5.3545,4.1116,,,,,,,0.3681,0.3482,0.5438,0.4385,0.2461,0.1630,3,3,0.3534,0.3599,0.3911,0.4702,0.1337,0.2321,3,3,current,current,,0.4000,,0.6000,0,5,,0.3000,,0.5000,0,10,0.5107,15.6000,16.1000,160,65,0,12.6870,-9.9121,4.2000,5.2890,4.2000,5.2946,1.2000,2.0009,3.0000,2.8262,8.9000,7.5246,1.2500,1.2360,prior,blend,0,15.0,0,3,2,2,2,2,0,0,0,0,1,0,1,YRFI,WIN,13,1,5,5,0.5277,0.3052,0.4141,0.3838,0.0583,0.311,96.4,90.7,6.94,6.75,0.7770,0.8413,R,R,3.033,4.200,50,50,6.294,,0.6796,0.7136,5.40,,608348,641680,0.0019,-0.0027,6.7,-13.2,0.3047,0.3792,0.3707,0.4796,0.1379,0.2143
2024-04-18,746970,CLE,BOS,Carlos Carrasco,Brennan Bernardino,ltd,ltd,live,live,1.0500,0.4354,0.6826,1.1180,0.3269,0.6731,0.3076,YRFI,STRONG,4,0.3269,0.6731,YRFI,STRONG,6.8000,2.0000,1.7000,1.0000,5.6901,0.8457,3.8000,2.0000,1.8000,0.0000,6.6000,14.0000,0.3134,0.3235,0.3838,0.4232,4.1172,4.7387,,,,,,,0.3348,0.3609,0.4369,0.4854,0.1721,0.2049,3,3,0.3284,0.3430,0.4220,0.4121,0.1503,0.1538,3,3,current,current,0.4000,0.6000,0.4000,1.0000,5,5,0.2000,0.5000,0.3000,1.0000,10,6,0.4923,6.8000,8.0000,63,87,0,-7.6085,-2.4721,4.8340,3.7817,4.3237,3.6565,0.8140,0.9980,5.0160,3.0950,7.4997,9.5268,1.6232,1.2709,blend,prior,12.666666666666668,0,3,0,2,3,1,3,1,0,0,1,0,1,1,YRFI,WIN,13,1,5,2,0.4235,0.5238,0.3444,0.4762,0.2321,0.0,91.41,91.4,4.65,9.0,0.8833,0.8493,R,L,1.824,4.430,50,50,1.765,3.689,0.7136,0.6796,1.53,3.67,624512,666310,0.0344,0.0108,62.0,48.8,0.3108,0.3276,0.3810,0.4510,0.1238,0.2059
2024-04-18,745356,ARI,SF,Ryne Nelson,Logan Webb,ltd,ltd,live,live,0.9400,0.3373,0.4907,0.8280,0.4369,0.5631,0.2013,PASS,NO EDGE,4,0.4369,0.5631,PASS,NO EDGE,5.5301,3.8028,1.4602,1.3944,5.1841,3.0366,2.8627,1.9014,1.5614,0.3803,5.9205,6.4648,0.3217,0.3125,0.4085,0.3856,4.5918,4.1850,,,,,,,0.3570,0.3561,0.4764,0.4683,0.2068,0.2156,3,2,0.3846,0.3674,0.4751,0.4140,0.1878,0.1290,3,3,current,current,0.6000,0.2000,1.0000,0.4000,5,5,0.5000,0.4000,0.9000,0.6000,10,10,0.5133,15.5000,22.8000,249,80,0,16.4009,15.8382,5.1614,3.7860,4.4338,2.8682,1.3660,0.4093,3.1175,1.8917,7.7287,6.5620,1.5045,1.3795,blend,blend,13.666666666666666,23.666666666666668,3,4,3,2,2,2,1,0,0,0,0,0,0,NRFI,PASS,21,0,5,5,0.6492,0.465,0.2519,0.2257,0.0989,0.3093,95.19,92.58,12.21,5.22,0.8447,0.7257,R,R,6.244,3.864,50,50,3.879,5.455,0.7075,0.7075,6.53,4.27,672275,672515,0.0468,0.0030,221.4,10.6,0.3564,0.4054,0.4694,0.4490,0.2041,0.1224
2024-04-18,746891,MIA,CHC,A.J. Puk,Jameson Taillon,ltd,ltd,live,live,1.0000,0.4615,0.4882,0.9497,0.3868,0.6132,0.2458,YRFI,LEAN,4,0.3868,0.6132,YRFI,LEAN,4.1499,4.1499,1.2651,1.2651,4.1499,4.1499,2.8894,2.8894,1.2122,1.2122,8.3442,8.3442,0.3162,0.3290,0.4058,0.4204,4.1398,5.0042,,,,,,,0.3406,0.3429,0.4330,0.4362,0.1466,0.1592,3,3,0.3171,0.3246,0.3761,0.3590,0.1195,0.1333,3,3,current,current,0.6667,0.2000,0.6667,0.6000,3,5,0.6667,0.3000,0.6667,0.6000,3,10,0.5579,9.7000,13.6000,11,81,0,-13.4986,1.6574,4.8662,4.6800,5.0574,4.3192,1.1558,1.4827,5.3135,2.5459,8.9469,8.3574,1.5512,1.2725,blend,prior,10.666666666666668,0,3,0,2,2,1,1,1,0,1,0,0,1,1,YRFI,WIN,19,0,5,5,0.6003,0.5432,0.3067,0.1104,0.0929,0.3459,95.17,91.54,5.92,8.79,0.6940,0.6963,R,L,4.200,4.200,50,50,0.000,,0.7136,0.7136,5.11,,543228,640902,-0.0368,0.0143,-43.5,7.8,0.3365,0.2812,0.4310,0.3478,0.1466,0.1304
2024-04-19,746892,MIA,CHC,A.J. Puk,Jameson Taillon,ltd,ltd,live,live,1.0000,0.4615,0.4882,0.9497,0.3868,0.6132,0.2458,YRFI,LEAN,4,0.3868,0.6132,YRFI,LEAN,4.1499,4.9690,1.2651,1.2838,4.1499,4.6005,2.8894,2.3947,1.2122,1.6164,8.3442,8.2018,0.3162,0.3290,0.4058,0.4204,4.1398,5.0042,,,,,,,0.2992,0.3385,0.4109,0.4567,0.1629,0.1802,3,3,0.2978,0.3355,0.3818,0.3465,0.1394,0.1260,3,2,current,current,0.6667,0.2000,0.6667,0.6000,3,5,0.6667,0.3000,0.6667,0.6000,3,10,0.5579,12.3000,28.7000,263,37,0,12.1291,26.0110,4.8662,4.6800,5.0574,4.3192,1.1558,1.4827,5.3135,2.5459,8.9469,8.3574,1.5512,1.2725,blend,prior,10.666666666666668,0,3,0,2,2,1,1,1,0,1,0,0,2,2,YRFI,WIN,14,1,10,5,0.5797,0.5304,0.3802,0.4269,0.0401,0.0427,95.33,92.34,8.8,6.31,0.6777,0.7243,L,R,4.200,4.758,50,50,4.314,6.176,0.7136,0.7136,5.73,3.56,665804,663743,0.0075,-0.0060,35.1,-26.6,0.3100,0.3153,0.4316,0.4388,0.1579,0.1939
2024-04-19,746729,LAA,CIN,Tyler Anderson,Nick Lodolo,ltd,ltd,live,live,1.0900,0.5592,0.6373,1.1965,0.3022,0.6978,0.3361,YRFI,STRONG,4,0.3022,0.6978,YRFI,STRONG,5.5227,6.2913,1.5000,1.7476,4.7522,5.2124,4.0227,2.6214,1.2273,2.6214,7.4318,12.3204,0.3171,0.3262,0.4250,0.4195,4.5523,4.8008,,,,,,,0.3521,0.3433,0.4284,0.4301,0.1747,0.1764,3,3,0.3252,0.3579,0.5044,0.3671,0.2301,0.1329,3,3,current,current,0.4000,0.4000,0.6000,0.8000,5,5,0.6000,0.2500,0.7000,0.6250,10,8,0.5303,14.4000,17.2000,327,45,0,3.2819,16.8840,2.4460,3.9340,4.2769,3.6583,1.0553,1.2443,3.1770,2.6007,6.4325,11.2528,1.1013,1.2352,blend,blend,18.333333333333332,5.666666666666667,3,1,3,3,0,0,0,0,1,1,0,0,0,NRFI,LOSS,18,0,5,6,0.5197,0.5628,0.109,0.2731,0.3713,0.1642,89.35,94.13,10.41,6.01,0.6030,0.7610,L,L,0.456,3.739,50,50,5.464,1.492,0.7136,0.7272,4.60,6.27,663886,681351,-0.0126,-0.0165,-64.2,-88.4,0.3662,0.2783,0.5462,0.1895,0.2231,0.0526
2024-04-19,745518,BOS,PIT,Brayan Bello,Quinn Priester,ltd,ltd,live,live,0.9600,0.5732,0.4673,1.0405,0.3533,0.6467,0.2791,YRFI,STRONG,4,0.3533,0.6467,YRFI,STRONG,3.9194,7.8750,1.2097,1.8250,4.6933,6.5151,2.1774,5.4000,1.7419,2.0250,8.2742,6.7500,0.3235,0.3153,0.4232,0.3939,4.7387,4.2867,,,,,,,0.3579,0.3223,0.4264,0.4544,0.1443,0.1882,3,3,0.3431,0.3440,0.3719,0.3744,0.1074,0.1187,2,3,current,current,0.4000,0.4000,1.0000,0.4000,5,5,0.4000,0.5000,0.8000,0.5000,10,8,0.5322,16.8000,12.4000,296,59,0,7.8036,9.6366,3.9732,5.6750,4.4592,5.1167,1.6709,1.6000,2.2654,3.7750,8.2094,7.8917,1.2284,1.4375,blend,prior,20.666666666666664,0,4,0,2,2,2,1,0,1,0,0,2,0,2,YRFI,WIN,18,0,5,5,0.4502,0.4433,0.2804,0.4297,0.2694,0.127,95.65,93.1,8.05,4.62,0.8223,0.7053,R,R,4.200,3.853,50,50,7.875,4.010,0.7136,0.7136,4.87,5.33,680779,657136,-0.0085,-0.0002,-10.4,-0.7,0.3229,0.3040,0.3810,0.3063,0.1429,0.0901
2024-04-19,745592,CWS,PHI,Garrett Crochet,Spencer Turnbull,avg,ltd,live,live,1.0400,0.4797,0.5345,1.0142,0.3627,0.6373,0.2695,YRFI,STRONG,3,0.3627,0.6373,YRFI,STRONG,3.5735,7.2581,0.8382,1.6774,2.2313,5.2901,1.5882,4.3548,0.7941,1.4516,12.3088,6.9677,0.2933,0.3262,0.3865,0.4360,3.9986,4.8743,,,,,,,0.2868,0.3511,0.4004,0.4751,0.1597,0.2258,3,3,0.3483,0.3361,0.4133,0.4566,0.2000,0.1963,3,3,current,current,1.0000,0.6000,1.0000,0.8000,4,5,1.0000,0.7000,1.0000,0.8000,4,10,0.5015,14.4000,6.5000,183,76,0,6.3334,-1.4622,3.6320,3.0762,2.2427,3.4730,0.8320,0.8660,1.7200,3.1400,11.9907,9.1203,0.8767,1.1044,blend,blend,22.666666666666668,15.0,4,3,1,1,1,2,0,0,1,0,0,3,3,YRFI,WIN,18,0,6,6,0.7008,0.4716,0.2399,0.4749,0.0593,0.0535,97.18,92.28,6.19,4.63,0.6227,0.8977,L,R,3.320,1.635,50,50,1.800,3.649,0.7136,0.7136,4.73,5.67,592663,455117,0.0055,-0.0384,23.6,-77.6,0.3177,0.3511,0.4219,0.4741,0.2188,0.2069
2024-04-19,744872,HOU,WSH,Justin Verlander,MacKenzie Gore,ltd,ltd,live,live,0.9700,0.5597,0.4168,0.9765,0.3766,0.6234,0.2556,YRFI,LEAN,4,0.3766,0.6234,YRFI,LEAN,3.2156,4.4230,1.1335,1.4010,3.7891,4.9038,2.4949,3.7628,0.9979,1.7824,7.9836,9.9682,0.3299,0.3143,0.4351,0.3975,5.0494,4.3319,,,,,,,0.3839,0.3037,0.5038,0.3927,0.2200,0.1742,3,3,0.3984,0.3767,0.5227,0.5314,0.2091,0.2686,3,3,current,current,0.4000,0.8000,0.6000,0.8000,5,5,0.4000,0.7000,0.6000,0.7000,10,10,0.5416,15.4000,7.1000,139,80,0,1.9570,-6.8250,3.4628,3.3714,3.7498,2.9154,1.0495,0.9501,2.6238,3.0877,8.2213,11.7770,1.1612,1.2505,prior,blend,0,16.0,0,3,2,3,1,3,0,0,0,1,0,0,0,NRFI,LOSS,18,0,5,6,0.4867,0.6246,0.412,0.2829,0.1013,0.0925,93.46,96.0,9.46,10.13,0.9023,0.7327,R,L,3.246,4.200,50,50,2.941,3.393,0.7136,0.6942,5.00,6.60,656180,673237,-0.0285,-0.0186,-48.0,-86.1,0.4254,0.3488,0.5172,0.5487,0.1810,0.2920
2024-04-19,745758,TB,NYY,Tyler Alexander,Clarke Schmidt,ltd,ltd,live,live,1.0200,0.5216,0.4472,0.9688,0.3795,0.6205,0.2528,YRFI,LEAN,4,0.3795,0.6205,YRFI,LEAN,3.0000,4.6611,0.3333,1.3579,5.6234,4.2627,0.0000,2.6147,3.0000,1.3642,9.0000,8.4126,0.3299,0.3052,0.4424,0.3984,5.2359,4.1794,,,,,,,0.3273,0.3658,0.4574,0.4925,0.2140,0.2437,3,3,0.3015,0.4063,0.3103,0.4762,0.1034,0.1905,3,3,current,current,0.0000,0.4000,0.5000,0.6000,2,5,0.0000,0.4000,0.5000,0.5000,2,10,0.5203,9.5000,13.2000,154,78,0,-2.7444,-12.9115,4.3100,4.0324,4.0550,3.7100,1.3600,0.9051,2.2750,3.9972,8.9367,9.2942,1.1987,1.5077,prior,blend,0,14.666666666666666,0,3,1,2,1,1,0,0,1,0,0,0,0,NRFI,LOSS,19,0,5,6,0.5132,0.3851,0.3501,0.61,0.1367,0.0048,89.63,94.28,8.33,6.91,0.6507,0.9550,L,R,2.807,3.129,50,50,3.803,6.556,0.7075,0.6796,4.53,3.67,624431,666163,0.0023,0.0017,6.5,6.4,0.2630,0.3986,0.2400,0.4643,0.0400,0.1964
2024-04-19,746650,OAK,CLE,Joe Boyle,Triston McKenzie,avg,avg,live,live,0.9600,0.3976,0.4453,0.8429,0.4305,0.5695,0.2067,PASS,NO EDGE,2,0.4305,0.5695,PASS,NO EDGE,1.6875,5.0625,0.8125,1.5625,3.1651,4.5401,2.8125,7.3125,0.5625,0.5625,8.4375,9.0000,0.2997,0.3134,0.3737,0.3838,3.6822,4.1172,,,,,,,0.3234,0.3171,0.4315,0.3769,0.1995,0.1273,2,3,0.2857,0.3555,0.3487,0.4337,0.1179,0.1173,3,3,current,current,0.4000,0.8000,0.8000,0.8000,5,5,0.5000,0.7143,0.8333,0.7143,6,7,0.5131,10.4000,18.6000,280,61,0,-0.6491,18.5887,4.9520,5.2560,3.4027,5.7080,0.5920,1.2960,4.3600,5.7600,9.7907,6.0720,1.5367,1.5200,blend,blend,12.666666666666666,13.0,3,3,2,2,1,2,1,0,0,0,1,0,1,YRFI,PASS,19,0,6,6,0.5901,0.5238,0.4099,0.4762,0.0,0.0,97.72,91.1,9.0,9.0,0.6887,0.6617,R,R,5.952,4.041,50,50,6.585,5.902,0.6942,0.7136,3.80,5.13,666310,669127,0.0108,-0.0146,48.8,-81.9,0.2727,0.3230,0.3475,0.3902,0.0932,0.0976
