date,season,game_pk,game_number,double_header,away_team,home_team,game_time_et,away_pitcher,home_pitcher,away_pitcher_id,home_pitcher_id,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_proj_runs,home_proj_runs,combined_lambda,lambda_lr_t1,lambda_lr_b1,lambda_lr_total,nrfi_prob,yrfi_prob,over_1_5_prob,under_1_5_prob,nrfi_prob_raw,yrfi_prob_raw,pick_side,pick_strength,pick_label,blended_inputs,created_at,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,wx_temp_c,wx_wind_kmh,wx_humidity,wx_is_dome,home_p_last5_pitcher_nrfi,away_p_last5_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_pitcher_nrfi,home_top3c_obp,away_top3c_obp,home_top3c_slg,away_top3c_slg,home_top3c_iso,away_top3c_iso,home_top3c_source,away_top3c_source,home_lineup_json,away_lineup_json,top_factors_t1_json,top_factors_b1_json,home_plate_ump_id,home_plate_ump_nrfi_rate,home_xera,away_xera,home_whiff_pct_rank,away_whiff_pct_rank,home_pvt_nrfi_rate,away_pvt_nrfi_rate,home_avg_ip_per_start,away_avg_ip_per_start,away_top3_ops_vs_oppHand,home_top3_ops_vs_oppHand,away_pitcher_throws_hand,home_pitcher_throws_hand,actual_result,graded_result,fi_away_runs,fi_home_runs,fi_total_runs,graded_at,market_nrfi_odds,market_yrfi_odds,sportsbook,odds_captured_at,implied_nrfi_prob,implied_yrfi_prob,edge_nrfi,edge_yrfi,edge_on_pick,bet_placed,units_risked,profit_loss_units,opened_nrfi_odds,opened_yrfi_odds,opened_captured_at,clv_pct,v21_shadow_nrfi_prob,v21_shadow_pick_side,v21_shadow_pick_strength,away_top3c_last10_obp,home_top3c_last10_obp,away_top3c_last10_slg,home_top3c_last10_slg,away_top3c_last10_iso,home_top3c_last10_iso,actual_side,fi_park_nrfi_rate,home,away
2026-05-12,2026,824604,1,N,KC,CWS,7:40 PM ET,Stephen Kolek,Erick Fedde,663568,607200,live,live,live,live,0.98,0.5449,0.3876,0.9325,0.376,0.463,0.839,0.432,0.568,0.2394,0.7606,,,YRFI,STRONG,STRONG YRFI,4,2026-05-12T22:05:13Z,3.68,4.659,1.092,1.327,3.72,5.349,2.2,3.7,0.85,1.55,6.11,5.5,0.319,0.321,0.397,0.397,4.21,4.323,19.8,18.0,56.0,0.0,0.6,1.0,0.6,0.8,0.3675,0.3365,0.4915,0.4258,0.2528,0.1616,lineup,lineup,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""bats"": ""L"", ""obp"": 0.3764705882352941, ""slg"": 0.39436619718309857, ""iso"": 0.1267605633802817, ""ab"": 71}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""bats"": ""L"", ""obp"": 0.36416184971098264, ""slg"": 0.5563380281690141, ""iso"": 0.323943661971831, ""ab"": 142}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""bats"": ""R"", ""obp"": 0.36627906976744184, ""slg"": 0.4748201438848921, ""iso"": 0.24460431654676257, ""ab"": 139}]","[{""id"": 672580, ""name"": ""Maikel Garcia"", ""bats"": ""R"", ""obp"": 0.35294117647058826, ""slg"": 0.4370860927152318, ""iso"": 0.152317880794702, ""ab"": 151}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""bats"": ""R"", ""obp"": 0.37158469945355194, ""slg"": 0.47530864197530864, ""iso"": 0.1728395061728395, ""ab"": 162}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""bats"": ""L"", ""obp"": 0.281437125748503, ""slg"": 0.3586206896551724, ""iso"": 0.1586206896551724, ""ab"": 145}]","[{""name"": ""away_top3c_iso"", ""value"": 0.1616, ""contribution"": -0.1397}, {""name"": ""home_fip"", ""value"": 5.3487, ""contribution"": 0.1336}, {""name"": ""away_top3c_slg"", ""value"": 0.4258, ""contribution"": 0.1081}, {""name"": ""home_plate_ump_nrfi_rate"", ""value"": 0.6177, ""contribution"": -0.0991}, {""name"": ""home_whiff_pct_rank"", ""value"": 8.0, ""contribution"": 0.0722}]","[{""name"": ""home_plate_ump_nrfi_rate"", ""value"": 0.6177, ""contribution"": 0.2484}, {""name"": ""home_top3c_iso"", ""value"": 0.2528, ""contribution"": 0.2008}, {""name"": ""home_top3c_slg"", ""value"": 0.4915, ""contribution"": -0.1078}, {""name"": ""away_avg_ip_per_start"", ""value"": 6.6, ""contribution"": -0.0584}, {""name"": ""era_gap_b1"", ""value"": -0.9789, ""contribution"": -0.0521}]",482620,0.6177,5.185,4.2,8.0,50.0,0.6363,0.7136,5.27,6.6,0.6443,0.8487,R,R,YRFI,WIN,2,0,2,2026-05-12T23:55:15+00:00,-105,-125,DraftKings,2026-05-12T22:40:33+00:00,0.5122,0.5556,-0.0802,0.0124,0.0124,Y,1,0.8,-105,-125,2026-05-12T22:34:44+00:00,0,0.4136,YRFI,STRONG,,,,,,,YRFI,0.4730,CWS,KC
2026-05-12,2026,824442,1,N,LAA,CLE,6:10 PM ET,Walbert Ureña,Slade Cecconi,700712,677944,sm,live,live,live,0.96,0.5056,0.4845,0.9901,0.4842,0.33,0.8142,0.4401,0.5599,0.2606,0.7394,,,YRFI,LEAN,LEAN YRFI,4,2026-05-12T20:29:22Z,3.851,5.236,1.364,1.392,4.082,4.922,4.38,2.86,0.92,1.7,8.92,7.11,0.32,0.322,0.394,0.379,4.311,4.254,19.0,15.9,35.0,0.0,0.4,1.0,0.6,1.0,0.3409,0.3498,0.3803,0.4267,0.1454,0.1853,lineup,lineup,"[{""id"": 680757, ""name"": ""Steven Kwan"", ""bats"": ""L"", ""obp"": 0.3068181818181818, ""slg"": 0.2631578947368421, ""iso"": 0.05921052631578946, ""ab"": 152}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""bats"": ""L"", ""obp"": 0.37579617834394907, ""slg"": 0.5109489051094891, ""iso"": 0.2189781021897811, ""ab"": 137}, {""id"": 608070, ""name"": ""Jos\u00e9 Ram\u00edrez"", ""bats"": ""S"", ""obp"": 0.3439153439153439, ""slg"": 0.379746835443038, ""iso"": 0.16455696202531647, ""ab"": 158}]","[{""id"": 687263, ""name"": ""Zach Neto"", ""bats"": ""R"", ""obp"": 0.3247422680412371, ""slg"": 0.39520958083832336, ""iso"": 0.17365269461077845, ""ab"": 167}, {""id"": 545361, ""name"": ""Mike Trout"", ""bats"": ""R"", ""obp"": 0.41397849462365593, ""slg"": 0.5103448275862069, ""iso"": 0.2620689655172414, ""ab"": 145}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""bats"": ""L"", ""obp"": 0.3072289156626506, ""slg"": 0.3815789473684211, ""iso"": 0.125, ""ab"": 152}]","[{""name"": ""away_top3c_slg"", ""value"": 0.4267, ""contribution"": 0.1014}, {""name"": ""wx_humidity"", ""value"": 35.0, ""contribution"": 0.0934}, {""name"": ""era_gap_t1"", ""value"": 1.3852, ""contribution"": 0.0911}, {""name"": ""home_fip"", ""value"": 4.9219, ""contribution"": 0.0901}, {""name"": ""away_top3c_obp"", ""value"": 0.3498, ""contribution"": 0.0659}]","[{""name"": ""home_top3c_slg"", ""value"": 0.3803, ""contribution"": 0.1278}, {""name"": ""home_top3c_iso"", ""value"": 0.1454, ""contribution"": -0.0865}, {""name"": ""era_gap_b1"", ""value"": -1.3852, ""contribution"": -0.0737}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.5217, ""contribution"": -0.0648}, {""name"": ""away_p_last10_pitcher_nrfi"", ""value"": 1.0, ""contribution"": -0.0583}]",605672,0.5283,4.958,2.497,24.0,50.0,0.7272,0.7136,5.07,5.17,0.8173,0.6943,R,R,NRFI,LOSS,0,0,0,2026-05-12T22:29:12+00:00,-115,-110,DraftKings,2026-05-12T22:51:10+00:00,0.5349,0.5238,-0.0948,0.0361,0.0361,N,0.5,0,-115,-110,2026-05-12T21:12:00+00:00,0,0.4877,PASS,NO EDGE,,,,,,,NRFI,0.5280,CLE,LAA
2026-05-12,2026,824521,1,N,WSH,CIN,6:40 PM ET,Miles Mikolas,Brady Singer,571945,663903,live,live,live,live,1.09,0.5748,0.6325,1.2073,0.3545,0.4413,0.7958,0.4401,0.5599,0.34,0.66,,,YRFI,LEAN,LEAN YRFI,4,2026-05-12T21:26:51Z,6.0,4.811,1.414,1.435,5.59,4.456,2.55,2.79,2.05,1.44,5.94,7.44,0.322,0.308,0.403,0.39,5.067,4.121,24.5,9.8,32.0,0.0,0.2,1.0,0.5,0.9,0.3157,0.329,0.4213,0.4355,0.1782,0.1922,lineup,lineup,"[{""id"": 670770, ""name"": ""TJ Friedl"", ""bats"": ""L"", ""obp"": 0.26666666666666666, ""slg"": 0.2740740740740741, ""iso"": 0.0888888888888889, ""ab"": 135}, {""id"": 668715, ""name"": ""Spencer Steer"", ""bats"": ""R"", ""obp"": 0.32, ""slg"": 0.44776119402985076, ""iso"": 0.20149253731343286, ""ab"": 134}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""bats"": ""S"", ""obp"": 0.35359116022099446, ""slg"": 0.5214723926380368, ""iso"": 0.2331288343558282, ""ab"": 163}]","[{""id"": 695578, ""name"": ""James Wood"", ""bats"": ""L"", ""obp"": 0.3917525773195876, ""slg"": 0.5256410256410257, ""iso"": 0.28205128205128205, ""ab"": 156}, {""id"": 671277, ""name"": ""Luis Garc\u00eda Jr."", ""bats"": ""L"", ""obp"": 0.2786885245901639, ""slg"": 0.37606837606837606, ""iso"": 0.11965811965811968, ""ab"": 117}, {""id"": 691781, ""name"": ""Brady House"", ""bats"": ""R"", ""obp"": 0.28859060402684567, ""slg"": 0.38405797101449274, ""iso"": 0.15217391304347824, ""ab"": 138}]","[{""name"": ""away_top3c_iso"", ""value"": 0.1922, ""contribution"": 0.1183}, {""name"": ""wx_humidity"", ""value"": 32.0, ""contribution"": 0.1055}, {""name"": ""home_p_last5_pitcher_nrfi"", ""value"": 0.2, ""contribution"": -0.0855}, {""name"": ""era_gap_t1"", ""value"": -1.189, ""contribution"": -0.078}, {""name"": ""away_top3c_obp"", ""value"": 0.329, ""contribution"": -0.0552}]","[{""name"": ""away_whiff_pct_rank"", ""value"": 5.0, ""contribution"": 0.1388}, {""name"": ""home_plate_ump_nrfi_rate"", ""value"": 0.5511, ""contribution"": 0.0933}, {""name"": ""era_gap_b1"", ""value"": 1.189, ""contribution"": 0.0631}, {""name"": ""away_p_last5_pitcher_nrfi"", ""value"": 1.0, ""contribution"": -0.0441}, {""name"": ""home_top3c_slg"", ""value"": 0.4213, ""contribution"": 0.041}]",483912,0.5511,4.422,5.287,32.0,5.0,0.7136,0.6862,5.33,4.33,0.7430,0.6910,R,R,NRFI,LOSS,0,0,0,2026-05-12T22:54:29+00:00,+105,-135,DraftKings,2026-05-12T22:51:10+00:00,0.4878,0.5745,-0.0477,-0.0146,-0.0146,N,0.5,0,+100,-130,2026-05-12T21:35:46+00:00,0.0093,0.4589,PASS,NO EDGE,,,,,,,NRFI,0.4892,CIN,WSH
2026-05-12,2026,824927,1,N,CHC,ATL,7:15 PM ET,Colin Rea,Grant Holmes,607067,656550,live,live,live,live,0.98,0.5606,0.4868,1.0475,0.3711,0.4011,0.7722,0.4401,0.5599,0.2817,0.7183,,,PASS,NO EDGE,PASS - No edge,4,2026-05-12T22:54:20Z,3.989,4.163,1.308,1.324,3.776,4.581,2.66,4.15,1.04,1.35,7.72,8.36,0.339,0.33,0.416,0.44,5.031,5.263,21.6,12.6,45.0,0.0,0.6,0.8,0.6,0.7,0.3723,0.357,0.5558,0.4137,0.2562,0.1452,lineup,lineup,"[{""id"": 686948, ""name"": ""Drake Baldwin"", ""bats"": ""L"", ""obp"": 0.3829787234042553, ""slg"": 0.509090909090909, ""iso"": 0.21212121212121204, ""ab"": 165}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""bats"": ""S"", ""obp"": 0.3559322033898305, ""slg"": 0.50625, ""iso"": 0.19999999999999996, ""ab"": 160}, {""id"": 621566, ""name"": ""Matt Olson"", ""bats"": ""L"", ""obp"": 0.3770491803278688, ""slg"": 0.6540880503144654, ""iso"": 0.3584905660377358, ""ab"": 159}]","[{""id"": 663538, ""name"": ""Nico Hoerner"", ""bats"": ""R"", ""obp"": 0.35135135135135137, ""slg"": 0.42592592592592593, ""iso"": 0.14814814814814814, ""ab"": 162}, {""id"": 807713, ""name"": ""Matt Shaw"", ""bats"": ""R"", ""obp"": 0.3076923076923077, ""slg"": 0.4470588235294118, ""iso"": 0.17647058823529416, ""ab"": 85}, {""id"": 608324, ""name"": ""Alex Bregman"", ""bats"": ""R"", ""obp"": 0.3333333333333333, ""slg"": 0.33962264150943394, ""iso"": 0.10062893081761004, ""ab"": 159}]","[{""name"": ""away_top3c_iso"", ""value"": 0.1452, ""contribution"": -0.2776}, {""name"": ""away_top3c_slg"", ""value"": 0.4137, ""contribution"": 0.1924}, {""name"": ""away_top3c_obp"", ""value"": 0.357, ""contribution"": 0.1076}, {""name"": ""home_fip"", ""value"": 4.5808, ""contribution"": 0.0554}, {""name"": ""wx_humidity"", ""value"": 45.0, ""contribution"": 0.0531}]","[{""name"": ""home_top3c_slg"", ""value"": 0.5558, ""contribution"": -0.244}, {""name"": ""home_top3c_iso"", ""value"": 0.2562, ""contribution"": 0.2098}, {""name"": ""away_whiff_pct_rank"", ""value"": 21.0, ""contribution"": 0.0896}, {""name"": ""home_top3c_obp"", ""value"": 0.3723, ""contribution"": 0.0593}, {""name"": ""home_obp"", ""value"": 0.3297, ""contribution"": 0.0542}]",658325,0.5084,4.794,4.334,50.0,21.0,0.7136,0.678,5.27,5.13,0.6903,0.9210,R,R,NRFI,PASS,0,0,0,2026-05-12T23:26:49+00:00,-120,-105,DraftKings,2026-05-12T23:34:59+00:00,0.5455,0.5122,-0.1054,0.0477,,N,,,-120,-105,2026-05-12T23:13:34+00:00,,0.4582,PASS,NO EDGE,,,,,,,NRFI,0.5093,ATL,CHC
2026-05-12,2026,823712,1,N,MIA,MIN,7:40 PM ET,Eury Pérez,Bailey Ober,691587,641927,live,live,live,live,0.97,0.4542,0.5089,0.963,0.304,0.3273,0.6312,0.5274,0.4726,0.2506,0.7494,,,NRFI,LEAN,LEAN NRFI,4,2026-05-12T22:05:13Z,4.63,4.629,1.263,1.243,4.174,4.456,3.84,2.55,1.34,1.43,9.79,7.03,0.325,0.323,0.388,0.391,4.335,4.656,18.1,30.4,45.0,0.0,1.0,0.8,0.9,0.6,0.36,0.385,0.4986,0.5128,0.2271,0.1865,lineup,lineup,"[{""id"": 621439, ""name"": ""Byron Buxton"", ""bats"": ""R"", ""obp"": 0.3125, ""slg"": 0.5555555555555556, ""iso"": 0.29629629629629634, ""ab"": 162}, {""id"": 681546, ""name"": ""James Outman"", ""bats"": ""L"", ""obp"": 0.17142857142857143, ""slg"": 0.18181818181818182, ""iso"": 0.06060606060606061, ""ab"": 33}, {""id"": 680777, ""name"": ""Ryan Jeffers"", ""bats"": ""R"", ""obp"": 0.4032258064516129, ""slg"": 0.5192307692307693, ""iso"": 0.2211538461538462, ""ab"": 104}]","[{""id"": 669364, ""name"": ""Xavier Edwards"", ""bats"": ""S"", ""obp"": 0.4093567251461988, ""slg"": 0.47651006711409394, ""iso"": 0.15436241610738255, ""ab"": 149}, {""id"": 689414, ""name"": ""Liam Hicks"", ""bats"": ""L"", ""obp"": 0.3695652173913043, ""slg"": 0.5583333333333333, ""iso"": 0.25, ""ab"": 120}, {""id"": 672640, ""name"": ""Otto Lopez"", ""bats"": ""R"", ""obp"": 0.3727810650887574, ""slg"": 0.5125, ""iso"": 0.16874999999999996, ""ab"": 160}]","[{""name"": ""away_top3c_slg"", ""value"": 0.5128, ""contribution"": -0.5004}, {""name"": ""away_top3c_obp"", ""value"": 0.385, ""contribution"": 0.2708}, {""name"": ""away_top3c_iso"", ""value"": 0.1865, ""contribution"": 0.07}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.5352, ""contribution"": -0.055}, {""name"": ""home_plate_ump_nrfi_rate"", ""value"": 0.452, ""contribution"": 0.0549}]","[{""name"": ""home_plate_ump_nrfi_rate"", ""value"": 0.452, ""contribution"": -0.1376}, {""name"": ""home_top3c_iso"", ""value"": 0.2271, ""contribution"": 0.1321}, {""name"": ""home_top3c_slg"", ""value"": 0.4986, ""contribution"": -0.1229}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.5352, ""contribution"": -0.0997}, {""name"": ""wx_wind_kmh"", ""value"": 30.4, ""contribution"": 0.0897}]",482608,0.452,4.06,3.511,57.0,68.0,0.7272,0.7136,5.87,5.07,0.8803,0.7663,R,R,NRFI,WIN,0,0,0,2026-05-12T23:54:55+00:00,-115,-115,DraftKings,2026-05-12T23:34:59+00:00,0.5349,0.5349,-0.0075,-0.0623,-0.0075,N,0.5,0,-115,-115,2026-05-12T22:34:44+00:00,0,0.4877,PASS,NO EDGE,,,,,,,NRFI,0.5348,MIN,MIA
2026-05-12,2026,825011,1,N,STL,OAK,9:40 PM ET,Andre Pallante,Jeffrey Springs,669467,605488,live,live,live,live,0.93,0.434,0.5089,0.943,0.3689,0.4413,0.8102,0.4401,0.5599,0.2433,0.7567,,,YRFI,LEAN,LEAN YRFI,4,2026-05-13T00:06:55Z,4.843,3.995,1.406,1.173,4.571,4.38,3.65,2.64,1.19,1.45,6.58,7.64,0.318,0.324,0.395,0.404,4.595,4.414,15.6,16.2,80.0,0.0,0.4,0.4,0.7,0.6,0.3686,0.3778,0.4851,0.4674,0.2174,0.2022,lineup,lineup,"[{""id"": 701762, ""name"": ""Nick Kurtz"", ""bats"": ""L"", ""obp"": 0.4143646408839779, ""slg"": 0.42657342657342656, ""iso"": 0.1678321678321678, ""ab"": 143}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""bats"": ""R"", ""obp"": 0.3939393939393939, ""slg"": 0.6174496644295302, ""iso"": 0.28187919463087246, ""ab"": 149}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""bats"": ""L"", ""obp"": 0.2926829268292683, ""slg"": 0.4068965517241379, ""iso"": 0.19999999999999998, ""ab"": 145}]","[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""bats"": ""L"", ""obp"": 0.34972677595628415, ""slg"": 0.40522875816993464, ""iso"": 0.16993464052287582, ""ab"": 153}, {""id"": 671056, ""name"": ""Iv\u00e1n Herrera"", ""bats"": ""R"", ""obp"": 0.4065934065934066, ""slg"": 0.4206896551724138, ""iso"": 0.1586206896551724, ""ab"": 145}, {""id"": 691023, ""name"": ""Jordan Walker"", ""bats"": ""R"", ""obp"": 0.3772455089820359, ""slg"": 0.5782312925170068, ""iso"": 0.2789115646258503, ""ab"": 147}]","[{""name"": ""away_top3c_obp"", ""value"": 0.3778, ""contribution"": 0.229}, {""name"": ""away_top3c_iso"", ""value"": 0.2022, ""contribution"": 0.2028}, {""name"": ""away_top3c_slg"", ""value"": 0.4674, ""contribution"": -0.183}, {""name"": ""wx_humidity"", ""value"": 80.0, ""contribution"": -0.0878}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.4401, ""contribution"": 0.0803}]","[{""name"": ""fi_park_nrfi_rate"", ""value"": 0.4401, ""contribution"": 0.1456}, {""name"": ""home_top3c_iso"", ""value"": 0.2174, ""contribution"": 0.106}, {""name"": ""home_top3c_slg"", ""value"": 0.4851, ""contribution"": -0.0943}, {""name"": ""home_plate_ump_nrfi_rate"", ""value"": 0.4845, ""contribution"": -0.0619}, {""name"": ""home_top3c_obp"", ""value"": 0.3686, ""contribution"": 0.0529}]",489985,0.4845,4.027,4.364,71.0,56.0,0.751,0.7136,5.13,5.47,0.9057,0.9087,R,L,YRFI,WIN,4,0,4,2026-05-13T02:05:06+00:00,+110,-140,DraftKings,2026-05-13T01:44:01+00:00,0.4762,0.5833,-0.0361,-0.0234,-0.0234,N,0.5,0,+110,-140,2026-05-13T00:37:56+00:00,0,0.4256,YRFI,STRONG,,,,,,,YRFI,0.4422,OAK,STL
2026-05-12,2026,823951,1,N,SF,LAD,10:10 PM ET,Adrian Houser,Yoshinobu Yamamoto,605288,808967,live,live,live,live,0.97,0.3102,0.5332,0.8435,0.1647,0.5875,0.7522,0.4401,0.5599,0.2069,0.7931,,,PASS,NO EDGE,PASS - No edge,4,2026-05-13T02:09:52Z,4.678,2.802,1.403,1.0,4.484,3.161,2.75,2.56,1.21,0.89,5.75,9.35,0.299,0.337,0.377,0.429,3.674,4.871,22.4,13.3,54.0,0.0,0.4,0.2,0.6,0.3,0.3429,0.3334,0.4174,0.4209,0.1712,0.1302,lineup,lineup,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""bats"": ""L"", ""obp"": 0.36312849162011174, ""slg"": 0.4041095890410959, ""iso"": 0.17123287671232879, ""ab"": 146}, {""id"": 605141, ""name"": ""Mookie Betts"", ""bats"": ""R"", ""obp"": 0.2702702702702703, ""slg"": 0.3939393939393939, ""iso"": 0.2121212121212121, ""ab"": 33}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""bats"": ""L"", ""obp"": 0.33727810650887574, ""slg"": 0.43506493506493504, ""iso"": 0.16233766233766234, ""ab"": 154}]","[{""id"": 808982, ""name"": ""Jung Hoo Lee"", ""bats"": ""L"", ""obp"": 0.3132530120481928, ""slg"": 0.3790849673202614, ""iso"": 0.1111111111111111, ""ab"": 153}, {""id"": 650333, ""name"": ""Luis Arraez"", ""bats"": ""L"", ""obp"": 0.3416149068322981, ""slg"": 0.3841059602649007, ""iso"": 0.07284768211920534, ""ab"": 151}, {""id"": 669477, ""name"": ""Casey Schmitt"", ""bats"": ""R"", ""obp"": 0.34782608695652173, ""slg"": 0.5158730158730159, ""iso"": 0.22222222222222227, ""ab"": 126}]","[{""name"": ""away_top3c_iso"", ""value"": 0.1302, ""contribution"": -0.4036}, {""name"": ""away_top3c_slg"", ""value"": 0.4209, ""contribution"": 0.1419}, {""name"": ""era_gap_t1"", ""value"": -1.8768, ""contribution"": -0.1232}, {""name"": ""home_fip"", ""value"": 3.1609, ""contribution"": -0.0891}, {""name"": ""home_avg_ip_per_start"", ""value"": 6.3333, ""contribution"": -0.0718}]","[{""name"": ""away_whiff_pct_rank"", ""value"": 10.0, ""contribution"": 0.1235}, {""name"": ""era_gap_b1"", ""value"": 1.8768, ""contribution"": 0.0996}, {""name"": ""away_p_last10_pitcher_nrfi"", ""value"": 0.3, ""contribution"": 0.0893}, {""name"": ""home_obp"", ""value"": 0.337, ""contribution"": 0.0832}, {""name"": ""away_p_last5_pitcher_nrfi"", ""value"": 0.2, ""contribution"": 0.0822}]",665281,0.5305,2.53,4.301,86.0,10.0,0.678,0.7075,6.33,5.0,0.7950,0.8200,R,R,YRFI,PASS,0,1,1,2026-05-13T02:28:19+00:00,-125,-105,DraftKings,2026-05-13T02:03:39+00:00,0.5556,0.5122,-0.1155,0.0477,,N,,,-125,-105,2026-05-13T02:08:59+00:00,,0.4658,PASS,NO EDGE,,,,,,,YRFI,0.4823,LAD,SF
2026-05-12,2026,823790,1,N,SD,MIL,7:40 PM ET,Bradgley Rodriguez,Brandon Sproat,699134,687075,sm,ltd,live,live,1.03,0.5356,0.45,0.9856,0.3278,0.2549,0.5827,0.5411,0.4589,0.2589,0.7411,,,NRFI,LEAN,LEAN NRFI,4,2026-05-12T22:05:13Z,3.431,4.975,1.175,1.367,3.624,4.77,2.92,4.12,0.81,1.47,8.14,8.79,0.303,0.329,0.382,0.37,4.305,4.939,,,,1.0,0.6,1.0,0.7778,1.0,0.4109,0.3055,0.4951,0.3357,0.1863,0.1142,lineup,lineup,"[{""id"": 668930, ""name"": ""Brice Turang"", ""bats"": ""L"", ""obp"": 0.422360248447205, ""slg"": 0.5114503816793893, ""iso"": 0.21374045801526714, ""ab"": 131}, {""id"": 694192, ""name"": ""Jackson Chourio"", ""bats"": ""R"", ""obp"": 0.4166666666666667, ""slg"": 0.5, ""iso"": 0.13636363636363635, ""ab"": 22}, {""id"": 592885, ""name"": ""Christian Yelich"", ""bats"": ""L"", ""obp"": 0.375, ""slg"": 0.45098039215686275, ""iso"": 0.13725490196078433, ""ab"": 51}]","[{""id"": 701538, ""name"": ""Jackson Merrill"", ""bats"": ""L"", ""obp"": 0.30303030303030304, ""slg"": 0.3624161073825503, ""iso"": 0.13422818791946306, ""ab"": 149}, {""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""bats"": ""R"", ""obp"": 0.3192771084337349, ""slg"": 0.2916666666666667, ""iso"": 0.04861111111111113, ""ab"": 144}, {""id"": 592518, ""name"": ""Manny Machado"", ""bats"": ""R"", ""obp"": 0.29375, ""slg"": 0.35294117647058826, ""iso"": 0.16176470588235298, ""ab"": 136}]","[{""name"": ""away_top3c_slg"", ""value"": 0.3357, ""contribution"": 0.7379}, {""name"": ""away_top3c_iso"", ""value"": 0.1142, ""contribution"": -0.5385}, {""name"": ""away_top3c_obp"", ""value"": 0.3055, ""contribution"": -0.1923}, {""name"": ""fi_park_nrfi_rate"", ""value"": 0.5878, ""contribution"": -0.1298}, {""name"": ""era_gap_t1"", ""value"": 1.5437, ""contribution"": 0.1015}]","[{""name"": ""fi_park_nrfi_rate"", ""value"": 0.5878, ""contribution"": -0.2352}, {""name"": ""away_avg_ip_per_start"", ""value"": 1.0, ""contribution"": 0.1848}, {""name"": ""home_top3c_obp"", ""value"": 0.4109, ""contribution"": 0.1266}, {""name"": ""home_top3c_slg"", ""value"": 0.4951, ""contribution"": -0.1154}, {""name"": ""away_whiff_pct_rank"", ""value"": 85.0, ""contribution"": -0.1073}]",596809,0.5038,4.139,1.65,16.0,85.0,0.7136,0.7136,4.67,1.0,0.5930,0.8943,R,R,NRFI,WIN,0,0,0,2026-05-12T23:53:23+00:00,-115,-115,DraftKings,2026-05-12T23:34:59+00:00,0.5349,0.5349,0.0062,-0.076,0.0062,N,0.5,0,-115,-115,2026-05-12T22:34:44+00:00,0,0.6536,NRFI,STRONG,,,,,,,NRFI,0.5899,MIL,SD
