rank,away,home,lambda,pick_side,pick_strength,pick_label,nrfi_pct,yrfi_pct,game_pk,game_number,double_header,game_time_et
1,TB,TOR,1.1486,PASS,LINEUP PENDING,PASS,47.9,52.1,822785,1,N,3:07 PM ET
2,MIN,CLE,1.0121,PASS,LINEUP PENDING,PASS,47.7,52.3,824406,1,N,1:10 PM ET
3,KC,DET,0.9913,PASS,LINEUP PENDING,PASS,54.6,45.4,824247,1,N,6:40 PM ET
4,SD,ATL,0.9820,PASS,LINEUP PENDING,PASS,47.9,52.1,824893,1,N,12:15 PM ET
5,ARI,STL,0.9241,PASS,LINEUP PENDING,PASS,47.7,52.3,823042,1,N,5:15 PM ET
