rank,away,home,lambda,pick_side,pick_strength,pick_label,nrfi_pct,yrfi_pct,game_pk,game_number,double_header,game_time_et
1,BOS,TOR,1.1047,NRFI,LEAN,LEAN NRFI,50.4,49.6,822776,1,N,3:07 PM ET
2,PHI,MIN,1.1013,PASS,LINEUP PENDING,PASS,50.8,49.2,823669,1,N,7:30 PM ET
3,MIL,LAD,1.0674,PASS,LINEUP PENDING,PASS,42.2,57.8,823915,1,N,10:10 PM ET
4,CIN,CWS,1.0369,YRFI,STRONG,STRONG YRFI,33.1,66.9,824561,1,N,1:10 PM ET
5,CHC,WSH,0.9912,PASS,LINEUP PENDING,PASS,49.3,50.7,822696,1,N,4:05 PM ET
6,PIT,MIA,0.9879,PASS,NO EDGE,PASS,48.3,51.7,823829,1,N,1:10 PM ET
7,TEX,LAA,0.9147,PASS,LINEUP PENDING,PASS,44.0,56.0,823995,1,N,10:07 PM ET
8,CLE,DET,0.8315,NRFI,LEAN,LEAN NRFI,55.1,44.9,824238,1,N,1:10 PM ET
9,SEA,NYY,0.7943,PASS,NO EDGE,PASS,49.4,50.6,823508,1,N,1:35 PM ET
