rank,away,home,lambda,pick_side,pick_strength,pick_label,nrfi_pct,yrfi_pct,game_pk,game_number,double_header,game_time_et
1,STL,CIN,1.1313,YRFI,LEAN,LEAN YRFI,45.6,54.4,824474,1,N,12:40 PM ET
2,ATL,CWS,1.1327,YRFI,STRONG,STRONG YRFI,31.6,68.4,824589,1,N,2:10 PM ET
3,LAA,HOU,1.0708,PASS,LINEUP PENDING,PASS,48.8,51.2,824153,1,N,8:10 PM ET
4,TOR,TB,1.0376,YRFI,LEAN,LEAN YRFI,42.3,57.7,822934,1,N,1:10 PM ET
5,WSH,TEX,1.0090,PASS,LINEUP PENDING,PASS,61.8,38.2,822861,1,N,8:05 PM ET
6,SEA,MIL,0.9912,NRFI,LEAN,LEAN NRFI,62.9,37.1,823747,1,N,2:10 PM ET
7,OAK,KC,0.9722,NRFI,LEAN,LEAN NRFI,55.1,44.9,824074,1,N,2:10 PM ET
8,NYY,BAL,0.9699,PASS,LINEUP PENDING,PASS,49.7,50.3,824802,1,N,6:35 PM ET
9,SF,CLE,0.8934,PASS,NO EDGE,PASS,48.9,51.1,824395,1,N,1:10 PM ET
