rank,away,home,lambda,pick_side,pick_strength,pick_label,nrfi_pct,yrfi_pct,game_pk,game_number,double_header,game_time_et
1,COL,LAD,1.2411,YRFI,STRONG,STRONG YRFI,40.6,59.4,823930,1,N,10:10 PM ET
2,HOU,WSH,1.2076,YRFI,STRONG,STRONG YRFI,38.0,62.0,822712,1,N,6:45 PM ET
3,NYM,ATL,1.0330,PASS,LINEUP PENDING,PASS,50.5,49.5,824900,1,N,7:15 PM ET
4,ARI,SD,1.0124,PASS,LINEUP PENDING,PASS,44.8,55.2,823282,1,N,9:40 PM ET
5,MIL,STL,0.9624,PASS,LINEUP PENDING,PASS,47.7,52.3,823036,1,N,7:45 PM ET
6,TOR,SF,0.8527,PASS,LINEUP PENDING,PASS,52.7,47.3,823205,1,N,9:45 PM ET
7,NYY,TB,0.8472,PASS,LINEUP PENDING,PASS,42.7,57.3,822958,1,N,6:40 PM ET
8,PHI,KC,0.7584,NRFI,LEAN,LEAN NRFI,55.1,44.9,824089,1,N,2:10 PM ET
