rank,away,home,lambda,pick_side,pick_strength,pick_label,nrfi_pct,yrfi_pct,game_pk,game_number,double_header,game_time_et
1,MIA,COL,1.4116,YRFI,STRONG,STRONG YRFI,32.2,67.8,824335,1,N,3:10 PM ET
2,SD,LAD,1.1791,YRFI,STRONG,STRONG YRFI,32.2,67.8,823935,1,N,10:10 PM ET
3,PIT,PHI,1.0896,YRFI,STRONG,STRONG YRFI,40.2,59.8,823442,1,N,12:35 PM ET
4,DET,TEX,0.9943,PASS,LINEUP PENDING,PASS,55.5,44.5,822884,1,N,8:05 PM ET
5,STL,ATL,0.9531,PASS,LINEUP PENDING,PASS,41.9,58.1,824906,1,N,7:15 PM ET
6,TB,KC,0.9373,PASS,LINEUP PENDING,PASS,50.4,49.6,824093,1,N,7:40 PM ET
7,CWS,CLE,0.9067,PASS,LINEUP PENDING,PASS,41.8,58.2,824416,1,N,6:40 PM ET
8,LAA,SEA,0.9050,PASS,LINEUP PENDING,PASS,47.9,52.1,823119,1,N,9:40 PM ET
9,CIN,MIL,0.8199,NRFI,LEAN,LEAN NRFI,69.2,30.8,823765,1,N,2:10 PM ET
