rank,away,home,lambda,pick_side,pick_strength,pick_label,nrfi_pct,yrfi_pct,game_pk,game_number,double_header,game_time_et
1,HOU,PHI,1.0550,NRFI,LEAN,LEAN NRFI,50.6,49.4,823413,1,N,1:05 PM ET
2,COL,NYY,1.0449,PASS,LINEUP PENDING,PASS,50.6,49.4,823499,1,N,7:05 PM ET
3,PIT,CWS,0.9987,PASS,LINEUP PENDING,PASS,53.1,46.9,824550,1,N,7:40 PM ET
4,TB,ATL,0.9583,YRFI,LEAN,LEAN YRFI,41.7,58.3,824872,1,N,12:15 PM ET
5,TEX,SEA,0.8607,PASS,LINEUP PENDING,PASS,55.0,45.0,823088,1,N,4:10 PM ET
