category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=avg,0.0000,0.0319,-0.0319,OK,home_pitcher_q=avg: today=0.0% baseline=3.2% shift=-3.2%
categorical,home_pitcher_q=live,0.6667,0.7021,-0.0355,OK,home_pitcher_q=live: today=66.7% baseline=70.2% shift=-3.5%
categorical,home_pitcher_q=ltd,0.2222,0.2128,+0.0095,OK,home_pitcher_q=ltd: today=22.2% baseline=21.3% shift=+0.9%
categorical,home_pitcher_q=sm,0.1111,0.0532,+0.0579,OK,home_pitcher_q=sm: today=11.1% baseline=5.3% shift=+5.8%
categorical,away_pitcher_q=avg,0.0000,0.0106,-0.0106,OK,away_pitcher_q=avg: today=0.0% baseline=1.1% shift=-1.1%
categorical,away_pitcher_q=live,0.5556,0.7128,-0.1572,LOW,away_pitcher_q=live: today=55.6% baseline=71.3% shift=-15.7%
categorical,away_pitcher_q=ltd,0.0000,0.1809,-0.1809,LOW,away_pitcher_q=ltd: today=0.0% baseline=18.1% shift=-18.1%
categorical,away_pitcher_q=sm,0.4444,0.0957,+0.3487,HIGH,away_pitcher_q=sm: today=44.4% baseline=9.6% shift=+34.9%
categorical,home_top3c_source=lineup,1.0000,0.9787,+0.0213,OK,home_top3c_source=lineup: today=100.0% baseline=97.9% shift=+2.1%
categorical,home_top3c_source=team_fallback,0.0000,0.0213,-0.0213,OK,home_top3c_source=team_fallback: today=0.0% baseline=2.1% shift=-2.1%
categorical,away_top3c_source=lineup,1.0000,0.9894,+0.0106,OK,away_top3c_source=lineup: today=100.0% baseline=98.9% shift=+1.1%
categorical,away_top3c_source=team_fallback,0.0000,0.0106,-0.0106,OK,away_top3c_source=team_fallback: today=0.0% baseline=1.1% shift=-1.1%
numeric_mean,home_xera_mean,4.2190,4.0769,z=+0.13,OK,home_xera mean 4.219 vs baseline 4.077 (z=+0.13)
numeric_mean,away_xera_mean,4.4293,4.0811,z=+0.38,OK,away_xera mean 4.429 vs baseline 4.081 (z=+0.38)
numeric_mean,home_whiff_pct_rank_mean,51.7778,52.8723,z=-0.04,OK,home_whiff_pct_rank mean 51.778 vs baseline 52.872 (z=-0.04)
numeric_extreme,home_whiff_pct_rank_extreme,2,4,-2,MEDIUM,"home_whiff_pct_rank has 2/9 extreme values (outside [5.0, 95.0]); max=100.00"
numeric_mean,away_whiff_pct_rank_mean,52.3333,50.2660,z=+0.08,OK,away_whiff_pct_rank mean 52.333 vs baseline 50.266 (z=+0.08)
numeric_mean,home_top3c_obp_mean,0.3543,0.3519,z=+0.09,OK,home_top3c_obp mean 0.354 vs baseline 0.352 (z=+0.09)
numeric_mean,away_top3c_obp_mean,0.3377,0.3465,z=-0.48,OK,away_top3c_obp mean 0.338 vs baseline 0.346 (z=-0.48)
numeric_mean,home_top3c_iso_mean,0.1953,0.1790,z=+0.45,OK,home_top3c_iso mean 0.195 vs baseline 0.179 (z=+0.45)
numeric_mean,away_top3c_iso_mean,0.1738,0.1882,z=-0.33,OK,away_top3c_iso mean 0.174 vs baseline 0.188 (z=-0.33)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.7222,0.6624,z=+0.26,OK,home_p_last5_pitcher_nrfi mean 0.722 vs baseline 0.662 (z=+0.26)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.4222,0.7383,z=-1.50,LOW,away_p_last5_pitcher_nrfi mean 0.422 vs baseline 0.738 (z=-1.50)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.7306,0.6877,z=+0.22,OK,home_p_last10_pitcher_nrfi mean 0.731 vs baseline 0.688 (z=+0.22)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.4556,0.7291,z=-1.46,LOW,away_p_last10_pitcher_nrfi mean 0.456 vs baseline 0.729 (z=-1.46)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.7786,0.7921,z=-0.16,OK,away_top3_ops_vs_oppHand mean 0.779 vs baseline 0.792 (z=-0.16)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.8115,0.8075,z=+0.05,OK,home_top3_ops_vs_oppHand mean 0.811 vs baseline 0.808 (z=+0.05)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.1111,0.7200,1/9,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 1/9 rows (11%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/9,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 0/9 rows (0%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,2,-,-,OK,largest cluster of picks within 0.005 calibrated P(NRFI): 2 (>=4 = HIGH; >=3 = MEDIUM)
