category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=avg,0.0000,0.0312,-0.0312,OK,home_pitcher_q=avg: today=0.0% baseline=3.1% shift=-3.1%
categorical,home_pitcher_q=live,0.5333,0.6979,-0.1646,LOW,home_pitcher_q=live: today=53.3% baseline=69.8% shift=-16.5%
categorical,home_pitcher_q=ltd,0.4000,0.2083,+0.1917,LOW,home_pitcher_q=ltd: today=40.0% baseline=20.8% shift=+19.2%
categorical,home_pitcher_q=sm,0.0667,0.0625,+0.0042,OK,home_pitcher_q=sm: today=6.7% baseline=6.2% shift=+0.4%
categorical,away_pitcher_q=avg,0.0000,0.0208,-0.0208,OK,away_pitcher_q=avg: today=0.0% baseline=2.1% shift=-2.1%
categorical,away_pitcher_q=live,0.8000,0.6979,+0.1021,LOW,away_pitcher_q=live: today=80.0% baseline=69.8% shift=+10.2%
categorical,away_pitcher_q=ltd,0.2000,0.1667,+0.0333,OK,away_pitcher_q=ltd: today=20.0% baseline=16.7% shift=+3.3%
categorical,away_pitcher_q=sm,0.0000,0.1146,-0.1146,LOW,away_pitcher_q=sm: today=0.0% baseline=11.5% shift=-11.5%
categorical,home_top3c_source=lineup,1.0000,0.9688,+0.0312,OK,home_top3c_source=lineup: today=100.0% baseline=96.9% shift=+3.1%
categorical,home_top3c_source=team_fallback,0.0000,0.0312,-0.0312,OK,home_top3c_source=team_fallback: today=0.0% baseline=3.1% shift=-3.1%
categorical,away_top3c_source=lineup,1.0000,0.9688,+0.0312,OK,away_top3c_source=lineup: today=100.0% baseline=96.9% shift=+3.1%
categorical,away_top3c_source=team_fallback,0.0000,0.0312,-0.0312,OK,away_top3c_source=team_fallback: today=0.0% baseline=3.1% shift=-3.1%
numeric_mean,home_xera_mean,4.5551,4.0351,z=+0.62,OK,home_xera mean 4.555 vs baseline 4.035 (z=+0.62)
numeric_mean,away_xera_mean,3.9163,4.0680,z=-0.15,OK,away_xera mean 3.916 vs baseline 4.068 (z=-0.15)
numeric_mean,home_whiff_pct_rank_mean,46.6000,51.9375,z=-0.20,OK,home_whiff_pct_rank mean 46.600 vs baseline 51.938 (z=-0.20)
numeric_mean,away_whiff_pct_rank_mean,48.3333,52.0312,z=-0.16,OK,away_whiff_pct_rank mean 48.333 vs baseline 52.031 (z=-0.16)
numeric_mean,home_top3c_obp_mean,0.3535,0.3478,z=+0.22,OK,home_top3c_obp mean 0.354 vs baseline 0.348 (z=+0.22)
numeric_mean,away_top3c_obp_mean,0.3419,0.3496,z=-0.36,OK,away_top3c_obp mean 0.342 vs baseline 0.350 (z=-0.36)
numeric_mean,home_top3c_iso_mean,0.1932,0.1765,z=+0.45,OK,home_top3c_iso mean 0.193 vs baseline 0.176 (z=+0.45)
numeric_mean,away_top3c_iso_mean,0.1824,0.1865,z=-0.10,OK,away_top3c_iso mean 0.182 vs baseline 0.187 (z=-0.10)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.6800,0.6563,z=+0.10,OK,home_p_last5_pitcher_nrfi mean 0.680 vs baseline 0.656 (z=+0.10)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.7867,0.7359,z=+0.25,OK,away_p_last5_pitcher_nrfi mean 0.787 vs baseline 0.736 (z=+0.25)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.6934,0.6751,z=+0.09,OK,home_p_last10_pitcher_nrfi mean 0.693 vs baseline 0.675 (z=+0.09)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.7311,0.7300,z=+0.01,OK,away_p_last10_pitcher_nrfi mean 0.731 vs baseline 0.730 (z=+0.01)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.7868,0.7944,z=-0.08,OK,away_top3_ops_vs_oppHand mean 0.787 vs baseline 0.794 (z=-0.08)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.8284,0.7941,z=+0.40,OK,home_top3_ops_vs_oppHand mean 0.828 vs baseline 0.794 (z=+0.40)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.0667,0.7200,1/15,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 1/15 rows (7%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/15,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 0/15 rows (0%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,3,-,-,MEDIUM,largest cluster of picks within 0.005 calibrated P(NRFI): 3 (>=4 = HIGH; >=3 = MEDIUM)
