category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=avg,0.0000,0.0102,-0.0102,OK,home_pitcher_q=avg: today=0.0% baseline=1.0% shift=-1.0%
categorical,home_pitcher_q=live,0.6667,0.6735,-0.0068,OK,home_pitcher_q=live: today=66.7% baseline=67.3% shift=-0.7%
categorical,home_pitcher_q=ltd,0.2667,0.2143,+0.0524,OK,home_pitcher_q=ltd: today=26.7% baseline=21.4% shift=+5.2%
categorical,home_pitcher_q=sm,0.0667,0.1020,-0.0354,OK,home_pitcher_q=sm: today=6.7% baseline=10.2% shift=-3.5%
categorical,away_pitcher_q=avg,0.0000,0.0204,-0.0204,OK,away_pitcher_q=avg: today=0.0% baseline=2.0% shift=-2.0%
categorical,away_pitcher_q=live,0.8000,0.7041,+0.0959,OK,away_pitcher_q=live: today=80.0% baseline=70.4% shift=+9.6%
categorical,away_pitcher_q=ltd,0.2000,0.2041,-0.0041,OK,away_pitcher_q=ltd: today=20.0% baseline=20.4% shift=-0.4%
categorical,away_pitcher_q=sm,0.0000,0.0714,-0.0714,OK,away_pitcher_q=sm: today=0.0% baseline=7.1% shift=-7.1%
categorical,home_top3c_source=lineup,1.0000,0.8367,+0.1633,OK,home_top3c_source=lineup: today=100.0% baseline=83.7% shift=+16.3%
categorical,home_top3c_source=team_fallback,0.0000,0.1633,-0.1633,OK,home_top3c_source=team_fallback: today=0.0% baseline=16.3% shift=-16.3%
categorical,away_top3c_source=lineup,1.0000,0.8367,+0.1633,OK,away_top3c_source=lineup: today=100.0% baseline=83.7% shift=+16.3%
categorical,away_top3c_source=team_fallback,0.0000,0.1633,-0.1633,OK,away_top3c_source=team_fallback: today=0.0% baseline=16.3% shift=-16.3%
numeric_mean,home_xera_mean,4.3440,4.0837,z=+0.29,OK,home_xera mean 4.344 vs baseline 4.084 (z=+0.29)
numeric_extreme,home_xera_extreme,4,3,+1,MEDIUM,"home_xera has 4/15 extreme values (outside [2.0, 7.0]); max=9.77"
numeric_mean,away_xera_mean,4.2583,3.9556,z=+0.32,OK,away_xera mean 4.258 vs baseline 3.956 (z=+0.32)
numeric_mean,home_whiff_pct_rank_mean,54.0000,52.9286,z=+0.04,OK,home_whiff_pct_rank mean 54.000 vs baseline 52.929 (z=+0.04)
numeric_mean,away_whiff_pct_rank_mean,52.8667,53.3571,z=-0.02,OK,away_whiff_pct_rank mean 52.867 vs baseline 53.357 (z=-0.02)
numeric_mean,home_top3c_obp_mean,0.3472,0.3418,z=+0.26,OK,home_top3c_obp mean 0.347 vs baseline 0.342 (z=+0.26)
numeric_mean,away_top3c_obp_mean,0.3435,0.3427,z=+0.04,OK,away_top3c_obp mean 0.343 vs baseline 0.343 (z=+0.04)
numeric_mean,home_top3c_iso_mean,0.1675,0.1749,z=-0.22,OK,home_top3c_iso mean 0.168 vs baseline 0.175 (z=-0.22)
numeric_mean,away_top3c_iso_mean,0.1932,0.1960,z=-0.09,OK,away_top3c_iso mean 0.193 vs baseline 0.196 (z=-0.09)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.7000,0.6833,z=+0.07,OK,home_p_last5_pitcher_nrfi mean 0.700 vs baseline 0.683 (z=+0.07)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.7333,0.6832,z=+0.21,OK,away_p_last5_pitcher_nrfi mean 0.733 vs baseline 0.683 (z=+0.21)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.6856,0.6940,z=-0.04,OK,home_p_last10_pitcher_nrfi mean 0.686 vs baseline 0.694 (z=-0.04)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.6911,0.6985,z=-0.04,OK,away_p_last10_pitcher_nrfi mean 0.691 vs baseline 0.699 (z=-0.04)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.7995,0.7962,z=+0.04,OK,away_top3_ops_vs_oppHand mean 0.799 vs baseline 0.796 (z=+0.04)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.8065,0.7857,z=+0.29,OK,home_top3_ops_vs_oppHand mean 0.807 vs baseline 0.786 (z=+0.29)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/15,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 0/15 rows (0%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0667,0.7200,1/15,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 1/15 rows (7%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,4,-,-,MEDIUM,largest cluster of picks within 0.005 calibrated P(NRFI): 4 (>=4 = MEDIUM; informational -- not predictive of pick quality)
