category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=avg,0.0000,0.0106,-0.0106,OK,home_pitcher_q=avg: today=0.0% baseline=1.1% shift=-1.1%
categorical,home_pitcher_q=live,0.8571,0.7340,+0.1231,LOW,home_pitcher_q=live: today=85.7% baseline=73.4% shift=+12.3%
categorical,home_pitcher_q=ltd,0.1429,0.2021,-0.0593,OK,home_pitcher_q=ltd: today=14.3% baseline=20.2% shift=-5.9%
categorical,home_pitcher_q=sm,0.0000,0.0532,-0.0532,OK,home_pitcher_q=sm: today=0.0% baseline=5.3% shift=-5.3%
categorical,away_pitcher_q=avg,0.0000,0.0106,-0.0106,OK,away_pitcher_q=avg: today=0.0% baseline=1.1% shift=-1.1%
categorical,away_pitcher_q=live,0.5714,0.7872,-0.2158,MEDIUM,away_pitcher_q=live: today=57.1% baseline=78.7% shift=-21.6%
categorical,away_pitcher_q=ltd,0.2857,0.1277,+0.1581,LOW,away_pitcher_q=ltd: today=28.6% baseline=12.8% shift=+15.8%
categorical,away_pitcher_q=sm,0.1429,0.0745,+0.0684,OK,away_pitcher_q=sm: today=14.3% baseline=7.4% shift=+6.8%
categorical,home_top3c_source=lineup,1.0000,0.9894,+0.0106,OK,home_top3c_source=lineup: today=100.0% baseline=98.9% shift=+1.1%
categorical,home_top3c_source=team_fallback,0.0000,0.0106,-0.0106,OK,home_top3c_source=team_fallback: today=0.0% baseline=1.1% shift=-1.1%
categorical,away_top3c_source=lineup,1.0000,0.9894,+0.0106,OK,away_top3c_source=lineup: today=100.0% baseline=98.9% shift=+1.1%
categorical,away_top3c_source=team_fallback,0.0000,0.0106,-0.0106,OK,away_top3c_source=team_fallback: today=0.0% baseline=1.1% shift=-1.1%
numeric_mean,home_xera_mean,4.4140,4.2224,z=+0.18,OK,home_xera mean 4.414 vs baseline 4.222 (z=+0.18)
numeric_mean,away_xera_mean,3.7121,3.9452,z=-0.26,OK,away_xera mean 3.712 vs baseline 3.945 (z=-0.26)
numeric_mean,home_whiff_pct_rank_mean,39.7143,51.5957,z=-0.52,OK,home_whiff_pct_rank mean 39.714 vs baseline 51.596 (z=-0.52)
numeric_mean,away_whiff_pct_rank_mean,63.5714,56.4681,z=+0.31,OK,away_whiff_pct_rank mean 63.571 vs baseline 56.468 (z=+0.31)
numeric_mean,home_top3c_obp_mean,0.3335,0.3397,z=-0.36,OK,home_top3c_obp mean 0.334 vs baseline 0.340 (z=-0.36)
numeric_mean,away_top3c_obp_mean,0.3465,0.3415,z=+0.26,OK,away_top3c_obp mean 0.347 vs baseline 0.341 (z=+0.26)
numeric_mean,home_top3c_iso_mean,0.1857,0.1858,z=-0.00,OK,home_top3c_iso mean 0.186 vs baseline 0.186 (z=-0.00)
numeric_mean,away_top3c_iso_mean,0.1873,0.1768,z=+0.31,OK,away_top3c_iso mean 0.187 vs baseline 0.177 (z=+0.31)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.8143,0.7537,z=+0.29,OK,home_p_last5_pitcher_nrfi mean 0.814 vs baseline 0.754 (z=+0.29)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.8214,0.7528,z=+0.37,OK,away_p_last5_pitcher_nrfi mean 0.821 vs baseline 0.753 (z=+0.37)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.7286,0.7406,z=-0.07,OK,home_p_last10_pitcher_nrfi mean 0.729 vs baseline 0.741 (z=-0.07)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.7786,0.7425,z=+0.24,OK,away_p_last10_pitcher_nrfi mean 0.779 vs baseline 0.742 (z=+0.24)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.7935,0.7888,z=+0.06,OK,away_top3_ops_vs_oppHand mean 0.794 vs baseline 0.789 (z=+0.06)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.8233,0.7903,z=+0.50,OK,home_top3_ops_vs_oppHand mean 0.823 vs baseline 0.790 (z=+0.50)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/7,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 0/7 rows (0%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/7,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 0/7 rows (0%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,2,-,-,OK,largest cluster of picks within 0.005 calibrated P(NRFI): 2 (>=4 = MEDIUM; informational -- not predictive of pick quality)
