category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=avg,0.0000,0.0103,-0.0103,OK,home_pitcher_q=avg: today=0.0% baseline=1.0% shift=-1.0%
categorical,home_pitcher_q=live,0.6000,0.7010,-0.1010,LOW,home_pitcher_q=live: today=60.0% baseline=70.1% shift=-10.1%
categorical,home_pitcher_q=ltd,0.2000,0.2165,-0.0165,OK,home_pitcher_q=ltd: today=20.0% baseline=21.6% shift=-1.6%
categorical,home_pitcher_q=sm,0.2000,0.0722,+0.1278,LOW,home_pitcher_q=sm: today=20.0% baseline=7.2% shift=+12.8%
categorical,away_pitcher_q=avg,0.0000,0.0206,-0.0206,OK,away_pitcher_q=avg: today=0.0% baseline=2.1% shift=-2.1%
categorical,away_pitcher_q=live,0.6000,0.7320,-0.1320,LOW,away_pitcher_q=live: today=60.0% baseline=73.2% shift=-13.2%
categorical,away_pitcher_q=ltd,0.3333,0.1856,+0.1478,LOW,away_pitcher_q=ltd: today=33.3% baseline=18.6% shift=+14.8%
categorical,away_pitcher_q=sm,0.0667,0.0619,+0.0048,OK,away_pitcher_q=sm: today=6.7% baseline=6.2% shift=+0.5%
categorical,home_top3c_source=lineup,1.0000,0.8351,+0.1649,OK,home_top3c_source=lineup: today=100.0% baseline=83.5% shift=+16.5%
categorical,home_top3c_source=team_fallback,0.0000,0.1649,-0.1649,OK,home_top3c_source=team_fallback: today=0.0% baseline=16.5% shift=-16.5%
categorical,away_top3c_source=lineup,1.0000,0.8351,+0.1649,OK,away_top3c_source=lineup: today=100.0% baseline=83.5% shift=+16.5%
categorical,away_top3c_source=team_fallback,0.0000,0.1649,-0.1649,OK,away_top3c_source=team_fallback: today=0.0% baseline=16.5% shift=-16.5%
numeric_mean,home_xera_mean,4.3809,4.0556,z=+0.38,OK,home_xera mean 4.381 vs baseline 4.056 (z=+0.38)
numeric_mean,away_xera_mean,3.8737,3.9376,z=-0.07,OK,away_xera mean 3.874 vs baseline 3.938 (z=-0.07)
numeric_mean,home_whiff_pct_rank_mean,47.5333,54.6392,z=-0.28,OK,home_whiff_pct_rank mean 47.533 vs baseline 54.639 (z=-0.28)
numeric_mean,away_whiff_pct_rank_mean,59.7333,53.3093,z=+0.27,OK,away_whiff_pct_rank mean 59.733 vs baseline 53.309 (z=+0.27)
numeric_mean,home_top3c_obp_mean,0.3482,0.3416,z=+0.32,OK,home_top3c_obp mean 0.348 vs baseline 0.342 (z=+0.32)
numeric_mean,away_top3c_obp_mean,0.3441,0.3428,z=+0.07,OK,away_top3c_obp mean 0.344 vs baseline 0.343 (z=+0.07)
numeric_mean,home_top3c_iso_mean,0.1658,0.1799,z=-0.41,OK,home_top3c_iso mean 0.166 vs baseline 0.180 (z=-0.41)
numeric_mean,away_top3c_iso_mean,0.2091,0.1912,z=+0.52,OK,away_top3c_iso mean 0.209 vs baseline 0.191 (z=+0.52)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.7867,0.6636,z=+0.53,OK,home_p_last5_pitcher_nrfi mean 0.787 vs baseline 0.664 (z=+0.53)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.6600,0.6830,z=-0.10,OK,away_p_last5_pitcher_nrfi mean 0.660 vs baseline 0.683 (z=-0.10)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.7570,0.6845,z=+0.35,OK,home_p_last10_pitcher_nrfi mean 0.757 vs baseline 0.684 (z=+0.35)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.6706,0.7041,z=-0.19,OK,away_p_last10_pitcher_nrfi mean 0.671 vs baseline 0.704 (z=-0.19)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.8209,0.7928,z=+0.38,OK,away_top3_ops_vs_oppHand mean 0.821 vs baseline 0.793 (z=+0.38)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.7970,0.7872,z=+0.13,OK,home_top3_ops_vs_oppHand mean 0.797 vs baseline 0.787 (z=+0.13)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/15,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 0/15 rows (0%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/15,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 0/15 rows (0%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,6,-,-,MEDIUM,largest cluster of picks within 0.005 calibrated P(NRFI): 6 (>=4 = MEDIUM; informational -- not predictive of pick quality)
