category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=live,0.6667,0.8125,-0.1458,LOW,home_pitcher_q=live: today=66.7% baseline=81.2% shift=-14.6%
categorical,home_pitcher_q=ltd,0.2667,0.1354,+0.1313,LOW,home_pitcher_q=ltd: today=26.7% baseline=13.5% shift=+13.1%
categorical,home_pitcher_q=sm,0.0667,0.0521,+0.0146,OK,home_pitcher_q=sm: today=6.7% baseline=5.2% shift=+1.5%
categorical,away_pitcher_q=avg,0.0000,0.0104,-0.0104,OK,away_pitcher_q=avg: today=0.0% baseline=1.0% shift=-1.0%
categorical,away_pitcher_q=live,0.7333,0.7500,-0.0167,OK,away_pitcher_q=live: today=73.3% baseline=75.0% shift=-1.7%
categorical,away_pitcher_q=ltd,0.1333,0.1354,-0.0021,OK,away_pitcher_q=ltd: today=13.3% baseline=13.5% shift=-0.2%
categorical,away_pitcher_q=sm,0.1333,0.1042,+0.0292,OK,away_pitcher_q=sm: today=13.3% baseline=10.4% shift=+2.9%
categorical,home_top3c_source=lineup,1.0000,0.8438,+0.1562,OK,home_top3c_source=lineup: today=100.0% baseline=84.4% shift=+15.6%
categorical,home_top3c_source=team_fallback,0.0000,0.1562,-0.1562,OK,home_top3c_source=team_fallback: today=0.0% baseline=15.6% shift=-15.6%
categorical,away_top3c_source=lineup,1.0000,0.8438,+0.1562,OK,away_top3c_source=lineup: today=100.0% baseline=84.4% shift=+15.6%
categorical,away_top3c_source=team_fallback,0.0000,0.1562,-0.1562,OK,away_top3c_source=team_fallback: today=0.0% baseline=15.6% shift=-15.6%
numeric_mean,home_xera_mean,3.8904,3.8956,z=-0.01,OK,home_xera mean 3.890 vs baseline 3.896 (z=-0.01)
numeric_mean,away_xera_mean,3.8996,4.1022,z=-0.32,OK,away_xera mean 3.900 vs baseline 4.102 (z=-0.32)
numeric_mean,home_whiff_pct_rank_mean,51.6000,57.5104,z=-0.24,OK,home_whiff_pct_rank mean 51.600 vs baseline 57.510 (z=-0.24)
numeric_mean,away_whiff_pct_rank_mean,58.0667,52.8854,z=+0.25,OK,away_whiff_pct_rank mean 58.067 vs baseline 52.885 (z=+0.25)
numeric_mean,home_top3c_obp_mean,0.3395,0.3377,z=+0.11,OK,home_top3c_obp mean 0.340 vs baseline 0.338 (z=+0.11)
numeric_mean,away_top3c_obp_mean,0.3475,0.3400,z=+0.47,OK,away_top3c_obp mean 0.347 vs baseline 0.340 (z=+0.47)
numeric_mean,home_top3c_iso_mean,0.1844,0.1810,z=+0.12,OK,home_top3c_iso mean 0.184 vs baseline 0.181 (z=+0.12)
numeric_mean,away_top3c_iso_mean,0.1783,0.1747,z=+0.12,OK,away_top3c_iso mean 0.178 vs baseline 0.175 (z=+0.12)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.5911,0.7205,z=-0.63,OK,home_p_last5_pitcher_nrfi mean 0.591 vs baseline 0.720 (z=-0.63)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.6933,0.7151,z=-0.09,OK,away_p_last5_pitcher_nrfi mean 0.693 vs baseline 0.715 (z=-0.09)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.6928,0.7411,z=-0.33,OK,home_p_last10_pitcher_nrfi mean 0.693 vs baseline 0.741 (z=-0.33)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.6911,0.7273,z=-0.18,OK,away_p_last10_pitcher_nrfi mean 0.691 vs baseline 0.727 (z=-0.18)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.7992,0.7798,z=+0.35,OK,away_top3_ops_vs_oppHand mean 0.799 vs baseline 0.780 (z=+0.35)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.8021,0.7737,z=+0.42,OK,home_top3_ops_vs_oppHand mean 0.802 vs baseline 0.774 (z=+0.42)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.0667,0.7200,1/15,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 1/15 rows (7%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0667,0.7200,1/15,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 1/15 rows (7%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,4,-,-,MEDIUM,largest cluster of picks within 0.005 calibrated P(NRFI): 4 (>=4 = MEDIUM; informational -- not predictive of pick quality)
