category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=live,0.8000,0.8021,-0.0021,OK,home_pitcher_q=live: today=80.0% baseline=80.2% shift=-0.2%
categorical,home_pitcher_q=ltd,0.2000,0.1354,+0.0646,OK,home_pitcher_q=ltd: today=20.0% baseline=13.5% shift=+6.5%
categorical,home_pitcher_q=sm,0.0000,0.0625,-0.0625,OK,home_pitcher_q=sm: today=0.0% baseline=6.2% shift=-6.2%
categorical,away_pitcher_q=avg,0.0000,0.0104,-0.0104,OK,away_pitcher_q=avg: today=0.0% baseline=1.0% shift=-1.0%
categorical,away_pitcher_q=live,0.8000,0.7396,+0.0604,OK,away_pitcher_q=live: today=80.0% baseline=74.0% shift=+6.0%
categorical,away_pitcher_q=ltd,0.1333,0.1458,-0.0125,OK,away_pitcher_q=ltd: today=13.3% baseline=14.6% shift=-1.3%
categorical,away_pitcher_q=sm,0.0667,0.1042,-0.0375,OK,away_pitcher_q=sm: today=6.7% baseline=10.4% shift=-3.8%
categorical,home_top3c_source=lineup,1.0000,0.8438,+0.1562,OK,home_top3c_source=lineup: today=100.0% baseline=84.4% shift=+15.6%
categorical,home_top3c_source=team_fallback,0.0000,0.1562,-0.1562,OK,home_top3c_source=team_fallback: today=0.0% baseline=15.6% shift=-15.6%
categorical,away_top3c_source=lineup,1.0000,0.8438,+0.1562,OK,away_top3c_source=lineup: today=100.0% baseline=84.4% shift=+15.6%
categorical,away_top3c_source=team_fallback,0.0000,0.1562,-0.1562,OK,away_top3c_source=team_fallback: today=0.0% baseline=15.6% shift=-15.6%
numeric_mean,home_xera_mean,4.0251,3.9504,z=+0.08,OK,home_xera mean 4.025 vs baseline 3.950 (z=+0.08)
numeric_mean,away_xera_mean,4.1610,4.0985,z=+0.08,OK,away_xera mean 4.161 vs baseline 4.098 (z=+0.08)
numeric_mean,home_whiff_pct_rank_mean,61.2000,54.3854,z=+0.28,OK,home_whiff_pct_rank mean 61.200 vs baseline 54.385 (z=+0.28)
numeric_mean,away_whiff_pct_rank_mean,54.8000,51.4688,z=+0.14,OK,away_whiff_pct_rank mean 54.800 vs baseline 51.469 (z=+0.14)
numeric_mean,home_top3c_obp_mean,0.3403,0.3394,z=+0.05,OK,home_top3c_obp mean 0.340 vs baseline 0.339 (z=+0.05)
numeric_mean,away_top3c_obp_mean,0.3446,0.3381,z=+0.41,OK,away_top3c_obp mean 0.345 vs baseline 0.338 (z=+0.41)
numeric_mean,home_top3c_iso_mean,0.1829,0.1820,z=+0.03,OK,home_top3c_iso mean 0.183 vs baseline 0.182 (z=+0.03)
numeric_mean,away_top3c_iso_mean,0.1767,0.1785,z=-0.06,OK,away_top3c_iso mean 0.177 vs baseline 0.178 (z=-0.06)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.7467,0.6882,z=+0.29,OK,home_p_last5_pitcher_nrfi mean 0.747 vs baseline 0.688 (z=+0.29)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.7400,0.7469,z=-0.03,OK,away_p_last5_pitcher_nrfi mean 0.740 vs baseline 0.747 (z=-0.03)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.7535,0.7038,z=+0.33,OK,home_p_last10_pitcher_nrfi mean 0.754 vs baseline 0.704 (z=+0.33)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.7333,0.7393,z=-0.03,OK,away_p_last10_pitcher_nrfi mean 0.733 vs baseline 0.739 (z=-0.03)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.7969,0.7757,z=+0.38,OK,away_top3_ops_vs_oppHand mean 0.797 vs baseline 0.776 (z=+0.38)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.7906,0.7846,z=+0.09,OK,home_top3_ops_vs_oppHand mean 0.791 vs baseline 0.785 (z=+0.09)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/15,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 0/15 rows (0%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/15,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 0/15 rows (0%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,4,-,-,MEDIUM,largest cluster of picks within 0.005 calibrated P(NRFI): 4 (>=4 = MEDIUM; informational -- not predictive of pick quality)
