category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=avg,0.0000,0.0333,-0.0333,OK,home_pitcher_q=avg: today=0.0% baseline=3.3% shift=-3.3%
categorical,home_pitcher_q=live,0.6667,0.7000,-0.0333,OK,home_pitcher_q=live: today=66.7% baseline=70.0% shift=-3.3%
categorical,home_pitcher_q=ltd,0.2000,0.2111,-0.0111,OK,home_pitcher_q=ltd: today=20.0% baseline=21.1% shift=-1.1%
categorical,home_pitcher_q=sm,0.1333,0.0556,+0.0778,OK,home_pitcher_q=sm: today=13.3% baseline=5.6% shift=+7.8%
categorical,away_pitcher_q=avg,0.0000,0.0111,-0.0111,OK,away_pitcher_q=avg: today=0.0% baseline=1.1% shift=-1.1%
categorical,away_pitcher_q=live,0.6667,0.7000,-0.0333,OK,away_pitcher_q=live: today=66.7% baseline=70.0% shift=-3.3%
categorical,away_pitcher_q=ltd,0.2000,0.1556,+0.0444,OK,away_pitcher_q=ltd: today=20.0% baseline=15.6% shift=+4.4%
categorical,away_pitcher_q=sm,0.1333,0.1333,+0.0000,OK,away_pitcher_q=sm: today=13.3% baseline=13.3% shift=+0.0%
categorical,home_top3c_source=lineup,1.0000,0.9778,+0.0222,OK,home_top3c_source=lineup: today=100.0% baseline=97.8% shift=+2.2%
categorical,home_top3c_source=team_fallback,0.0000,0.0222,-0.0222,OK,home_top3c_source=team_fallback: today=0.0% baseline=2.2% shift=-2.2%
categorical,away_top3c_source=lineup,1.0000,0.9889,+0.0111,OK,away_top3c_source=lineup: today=100.0% baseline=98.9% shift=+1.1%
categorical,away_top3c_source=team_fallback,0.0000,0.0111,-0.0111,OK,away_top3c_source=team_fallback: today=0.0% baseline=1.1% shift=-1.1%
numeric_mean,home_xera_mean,3.7329,4.0951,z=-0.36,OK,home_xera mean 3.733 vs baseline 4.095 (z=-0.36)
numeric_mean,away_xera_mean,4.1130,4.1060,z=+0.01,OK,away_xera mean 4.113 vs baseline 4.106 (z=+0.01)
numeric_mean,home_whiff_pct_rank_mean,49.2000,52.0667,z=-0.11,OK,home_whiff_pct_rank mean 49.200 vs baseline 52.067 (z=-0.11)
numeric_mean,away_whiff_pct_rank_mean,55.7333,50.9000,z=+0.19,OK,away_whiff_pct_rank mean 55.733 vs baseline 50.900 (z=+0.19)
numeric_mean,home_top3c_obp_mean,0.3506,0.3528,z=-0.09,OK,home_top3c_obp mean 0.351 vs baseline 0.353 (z=-0.09)
numeric_mean,away_top3c_obp_mean,0.3444,0.3450,z=-0.03,OK,away_top3c_obp mean 0.344 vs baseline 0.345 (z=-0.03)
numeric_mean,home_top3c_iso_mean,0.2049,0.1827,z=+0.64,OK,home_top3c_iso mean 0.205 vs baseline 0.183 (z=+0.64)
numeric_mean,away_top3c_iso_mean,0.1690,0.1855,z=-0.38,OK,away_top3c_iso mean 0.169 vs baseline 0.186 (z=-0.38)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.7378,0.6641,z=+0.32,OK,home_p_last5_pitcher_nrfi mean 0.738 vs baseline 0.664 (z=+0.32)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.6933,0.7178,z=-0.10,OK,away_p_last5_pitcher_nrfi mean 0.693 vs baseline 0.718 (z=-0.10)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.6959,0.6941,z=+0.01,OK,home_p_last10_pitcher_nrfi mean 0.696 vs baseline 0.694 (z=+0.01)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.7505,0.7083,z=+0.20,OK,away_p_last10_pitcher_nrfi mean 0.750 vs baseline 0.708 (z=+0.20)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.8063,0.7882,z=+0.22,OK,away_top3_ops_vs_oppHand mean 0.806 vs baseline 0.788 (z=+0.22)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.8470,0.8105,z=+0.48,OK,home_top3_ops_vs_oppHand mean 0.847 vs baseline 0.811 (z=+0.48)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/15,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 0/15 rows (0%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0000,0.7200,0/15,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 0/15 rows (0%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,4,-,-,MEDIUM,largest cluster of picks within 0.005 calibrated P(NRFI): 4 (>=4 = MEDIUM; informational -- not predictive of pick quality)
