category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=avg,0.0000,0.0316,-0.0316,OK,home_pitcher_q=avg: today=0.0% baseline=3.2% shift=-3.2%
categorical,home_pitcher_q=live,0.8000,0.6842,+0.1158,LOW,home_pitcher_q=live: today=80.0% baseline=68.4% shift=+11.6%
categorical,home_pitcher_q=ltd,0.1333,0.2421,-0.1088,LOW,home_pitcher_q=ltd: today=13.3% baseline=24.2% shift=-10.9%
categorical,home_pitcher_q=sm,0.0667,0.0421,+0.0246,OK,home_pitcher_q=sm: today=6.7% baseline=4.2% shift=+2.5%
categorical,away_pitcher_q=avg,0.0000,0.0211,-0.0211,OK,away_pitcher_q=avg: today=0.0% baseline=2.1% shift=-2.1%
categorical,away_pitcher_q=live,0.6000,0.6947,-0.0947,OK,away_pitcher_q=live: today=60.0% baseline=69.5% shift=-9.5%
categorical,away_pitcher_q=ltd,0.3333,0.1789,+0.1544,LOW,away_pitcher_q=ltd: today=33.3% baseline=17.9% shift=+15.4%
categorical,away_pitcher_q=sm,0.0667,0.1053,-0.0386,OK,away_pitcher_q=sm: today=6.7% baseline=10.5% shift=-3.9%
categorical,home_top3c_source=lineup,0.9333,0.9895,-0.0561,OK,home_top3c_source=lineup: today=93.3% baseline=98.9% shift=-5.6%
categorical,home_top3c_source=team_fallback,0.0667,0.0105,+0.0561,OK,home_top3c_source=team_fallback: today=6.7% baseline=1.1% shift=+5.6%
categorical,away_top3c_source=lineup,1.0000,0.9895,+0.0105,OK,away_top3c_source=lineup: today=100.0% baseline=98.9% shift=+1.1%
categorical,away_top3c_source=team_fallback,0.0000,0.0105,-0.0105,OK,away_top3c_source=team_fallback: today=0.0% baseline=1.1% shift=-1.1%
numeric_mean,home_xera_mean,3.8239,4.1225,z=-0.30,OK,home_xera mean 3.824 vs baseline 4.123 (z=-0.30)
numeric_mean,away_xera_mean,4.1625,4.0633,z=+0.10,OK,away_xera mean 4.162 vs baseline 4.063 (z=+0.10)
numeric_mean,home_whiff_pct_rank_mean,55.5333,51.5368,z=+0.16,OK,home_whiff_pct_rank mean 55.533 vs baseline 51.537 (z=+0.16)
numeric_mean,away_whiff_pct_rank_mean,50.9333,50.7474,z=+0.01,OK,away_whiff_pct_rank mean 50.933 vs baseline 50.747 (z=+0.01)
numeric_mean,home_top3c_obp_mean,0.3540,0.3497,z=+0.17,OK,home_top3c_obp mean 0.354 vs baseline 0.350 (z=+0.17)
numeric_mean,away_top3c_obp_mean,0.3450,0.3476,z=-0.13,OK,away_top3c_obp mean 0.345 vs baseline 0.348 (z=-0.13)
numeric_mean,home_top3c_iso_mean,0.1872,0.1783,z=+0.25,OK,home_top3c_iso mean 0.187 vs baseline 0.178 (z=+0.25)
numeric_mean,away_top3c_iso_mean,0.1779,0.1873,z=-0.22,OK,away_top3c_iso mean 0.178 vs baseline 0.187 (z=-0.22)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.7467,0.6618,z=+0.37,OK,home_p_last5_pitcher_nrfi mean 0.747 vs baseline 0.662 (z=+0.37)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.6733,0.7437,z=-0.36,OK,away_p_last5_pitcher_nrfi mean 0.673 vs baseline 0.744 (z=-0.36)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.7622,0.6830,z=+0.41,OK,home_p_last10_pitcher_nrfi mean 0.762 vs baseline 0.683 (z=+0.41)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.6859,0.7341,z=-0.29,OK,away_p_last10_pitcher_nrfi mean 0.686 vs baseline 0.734 (z=-0.29)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.7815,0.7957,z=-0.16,OK,away_top3_ops_vs_oppHand mean 0.781 vs baseline 0.796 (z=-0.16)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.8082,0.8020,z=+0.08,OK,home_top3_ops_vs_oppHand mean 0.808 vs baseline 0.802 (z=+0.08)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.0667,0.7200,1/15,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 1/15 rows (7%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0667,0.7200,1/15,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 1/15 rows (7%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,4,-,-,HIGH,largest cluster of picks within 0.005 calibrated P(NRFI): 4 (>=4 = HIGH; >=3 = MEDIUM)
