date,game_pk,away_value,home_value
2024-04-12,746162,0.321368,0.262852
2024-04-12,746408,,0.292015
2024-04-12,746491,0.296988,
2024-04-12,746656,0.221460,0.361486
2024-04-12,746812,0.309775,0.298598
2024-04-12,746978,0.203856,0.293201
2024-04-12,747055,0.338176,0.264275
2024-04-12,747217,0.286035,0.342712
2024-04-13,744953,0.349743,0.311691
2024-04-13,745110,0.226313,
2024-04-13,745272,0.240289,0.306959
2024-04-13,745594,0.334095,0.404591
2024-04-13,745676,0.340992,0.350648
2024-04-13,745839,0.298926,0.274147
2024-04-13,746082,0.342574,0.341712
2024-04-13,746161,0.361323,0.274107
2024-04-13,746405,0.268367,0.279996
2024-04-13,746489,0.308156,0.264108
2024-04-13,746490,0.311070,0.264108
2024-04-13,746656,0.221460,0.361486
2024-04-13,746658,,0.420947
2024-04-13,746811,0.292605,0.273182
2024-04-13,746979,0.236823,0.310343
2024-04-13,747054,0.226819,0.324620
2024-04-13,747215,0.300845,0.334154
2024-04-14,744952,0.342848,0.319029
2024-04-14,745113,0.276168,0.346953
2024-04-14,745271,0.248540,0.272249
2024-04-14,745595,0.322546,0.344553
2024-04-14,745681,0.368402,0.331358
2024-04-14,745841,0.306770,0.271917
2024-04-14,746079,0.334269,0.317011
2024-04-14,746164,0.320472,0.275548
2024-04-14,746404,0.268307,0.306762
2024-04-14,746492,0.301414,0.267625
2024-04-14,746648,0.215759,0.293091
2024-04-14,746810,0.298023,0.283965
2024-04-14,746975,0.299347,0.285335
2024-04-14,747056,0.242214,0.308799
2024-04-14,747216,0.303282,0.334602
2024-04-15,744951,0.211369,0.306660
2024-04-15,745106,0.241121,0.351010
2024-04-15,745268,0.297920,0.303825
2024-04-15,745597,0.343976,0.326628
2024-04-15,745677,0.229603,0.329099
2024-04-15,745840,0.320177,0.275952
2024-04-15,746002,,0.304949
2024-04-15,746080,0.314127,0.331805
2024-04-15,746158,0.325083,0.278686
2024-04-15,746406,0.338503,0.276994
2024-04-15,746488,0.225078,0.261475
2024-04-15,746813,0.308267,0.274160
2024-04-15,746974,0.365850,0.299611
2024-04-15,747053,0.360239,0.270851
2024-04-15,747213,0.259605,0.326672
2024-04-16,744944,0.213307,0.298411
2024-04-16,745108,0.248188,
2024-04-16,745270,0.307684,0.310004
2024-04-16,745593,0.355901,0.336414
2024-04-16,745674,0.309557,
2024-04-16,745837,0.306692,0.265434
2024-04-16,746004,0.305324,0.275797
2024-04-16,746081,0.344308,0.339349
2024-04-16,746157,0.321792,0.283946
2024-04-16,746400,0.375746,0.278834
2024-04-16,746486,0.281428,0.289384
2024-04-16,746809,0.329399,0.304353
2024-04-16,746976,0.377838,0.282641
2024-04-16,747051,0.289481,0.264125
2024-04-16,747214,0.266124,0.318598
2024-04-17,744948,0.220506,0.299933
2024-04-17,745105,0.250383,0.334327
2024-04-17,745267,0.247671,0.316126
2024-04-17,745591,0.342642,0.341013
2024-04-17,745671,0.225185,0.295373
2024-04-17,745836,0.306470,0.297542
2024-04-17,746005,0.301499,0.263402
2024-04-17,746076,0.277031,0.335330
2024-04-17,746159,0.322982,0.283411
2024-04-17,746401,0.376300,0.315871
2024-04-17,746487,0.299180,0.314685
2024-04-17,746807,0.304010,0.293980
2024-04-17,746809,0.329399,0.304353
2024-04-17,746973,0.377257,0.315975
2024-04-17,747049,0.312987,0.308480
2024-04-17,747212,0.272497,0.311334
2024-04-18,745104,0.256016,0.324164
2024-04-18,745356,0.297397,0.260917
2024-04-18,746485,0.286186,0.277461
2024-04-18,746891,0.339747,0.280645
2024-04-18,746970,0.343650,0.315791
2024-04-19,744872,0.280973,0.287755
2024-04-19,745189,,0.214817
2024-04-19,745352,,0.248238
2024-04-19,745430,0.316420,0.297849
2024-04-19,745518,,0.316010
2024-04-19,745592,0.309379,0.350795
2024-04-19,745758,0.281314,0.219919
2024-04-19,745922,0.291785,0.345157
2024-04-19,746160,0.281140,0.281032
2024-04-19,746325,0.269093,0.299464
2024-04-19,746572,0.317554,0.432433
2024-04-19,746650,0.324070,0.413796
2024-04-19,746729,0.253625,0.240893
2024-04-19,746892,0.340174,
2024-04-19,747136,0.311712,0.318522
2024-04-20,744865,0.280522,0.327482
2024-04-20,745190,0.268874,0.292634
2024-04-20,745354,0.315109,0.322006
2024-04-20,745431,0.308442,0.300346
2024-04-20,745515,,0.318588
2024-04-20,745590,0.292066,0.340042
2024-04-20,745760,0.342266,0.223378
2024-04-20,745921,0.294042,0.278932
2024-04-20,746156,0.274236,0.284210
2024-04-20,746324,0.331111,0.294044
2024-04-20,746570,0.311143,0.389446
2024-04-20,746651,0.313016,0.308270
2024-04-20,746726,0.311393,0.317747
2024-04-20,746891,0.341179,0.278505
2024-04-20,746893,0.337963,
2024-04-20,747135,0.349181,0.366062
2024-04-21,744866,0.287575,0.319229
2024-04-21,745192,,0.247722
2024-04-21,745353,0.319995,0.286620
2024-04-21,745434,0.305938,0.295210
2024-04-21,745514,,0.267424
2024-04-21,745588,0.258288,0.339113
2024-04-21,745759,0.339196,0.231311
2024-04-21,745920,0.262422,0.313562
2024-04-21,746154,0.300261,0.253367
2024-04-21,746316,0.318750,0.288446
2024-04-21,746568,0.298879,0.378418
2024-04-21,746572,0.287303,0.438370
2024-04-21,746652,0.334868,0.349070
2024-04-21,746727,0.286921,0.278065
2024-04-21,746894,0.333506,0.289537
2024-04-21,747133,0.301283,0.367549
2024-04-22,745107,0.273660,0.396122
2024-04-22,745191,0.321590,0.251001
2024-04-22,745351,0.270131,0.286798
2024-04-22,745519,0.261312,0.264153
2024-04-22,745757,0.351453,0.238389
2024-04-22,745916,0.266677,0.340664
2024-04-22,746242,0.312378,0.252926
2024-04-22,746319,0.307810,0.288891
2024-04-22,746565,0.289972,0.385410
2024-04-22,746723,0.307584,0.281257
2024-04-22,747134,0.335517,0.316581
2024-04-23,744863,0.279965,0.356656
2024-04-23,745026,0.317803,0.299039
2024-04-23,745102,0.273133,0.289610
2024-04-23,745193,0.306531,
2024-04-23,745348,0.277419,0.274116
2024-04-23,745516,0.275521,0.268352
2024-04-23,745754,0.312748,0.240986
2024-04-23,745917,,0.323171
2024-04-23,746246,0.333269,0.252629
2024-04-23,746321,0.311743,0.290566
2024-04-23,746566,0.283828,0.386085
2024-04-23,746647,0.341942,0.374019
2024-04-23,746722,0.307279,0.285270
2024-04-23,746888,0.292395,0.244802
2024-04-23,747130,0.346111,0.316010
2024-04-24,744864,0.277225,0.347499
2024-04-24,745028,0.291337,
2024-04-24,745099,0.268341,0.279161
2024-04-24,745188,0.300562,0.293224
2024-04-24,745346,0.282939,0.301856
2024-04-24,745513,0.275304,0.274197
2024-04-24,745753,0.290836,0.242374
2024-04-24,745919,0.360275,0.351375
2024-04-24,746244,0.336474,0.276242
2024-04-24,746317,0.308678,0.296524
2024-04-24,746567,0.287321,0.386267
2024-04-24,746649,0.309845,0.368254
2024-04-24,746725,0.293376,0.289734
2024-04-24,746889,0.284860,
2024-04-24,747132,0.342924,0.365478
2024-04-25,744867,0.286410,0.349900
2024-04-25,745027,0.329045,0.263721
2024-04-25,745512,0.318738,0.252642
2024-04-25,745755,0.313544,0.248264
2024-04-25,745918,0.344654,0.308874
2024-04-25,746320,0.309523,0.295087
2024-04-25,746564,0.282848,0.360301
2024-04-25,746646,0.294311,0.332144
2024-04-25,746724,0.327985,0.283517
2024-04-25,746887,0.294265,0.284120
2024-04-26,744949,0.277237,0.257945
2024-04-26,745025,0.278008,0.274480
2024-04-26,745269,0.321431,0.326349
2024-04-26,745347,0.273440,0.321184
2024-04-26,745424,0.327389,0.254737
2024-04-26,745835,0.252497,0.290731
2024-04-26,746000,0.248788,0.276265
2024-04-26,746078,0.352087,0.345010
2024-04-26,746243,0.365835,0.250089
2024-04-26,746482,0.298347,0.259610
2024-04-26,746808,0.292679,
2024-04-26,746972,0.277943,0.304174
2024-04-26,747050,0.299675,0.283590
2024-04-26,747129,0.330392,0.326755
2024-04-27,744946,0.284854,0.314913
2024-04-27,745020,0.274387,
2024-04-27,745266,0.353688,0.318865
2024-04-27,745350,0.271419,0.278434
2024-04-27,745425,0.326008,0.294426
2024-04-27,745833,0.244943,0.290067
2024-04-27,745998,,0.269602
2024-04-27,746075,,0.397725
2024-04-27,746245,0.287764,0.339053
2024-04-27,746484,0.295431,0.266475
2024-04-27,746560,0.297095,0.388235
2024-04-27,746803,0.308315,
2024-04-27,746971,0.302976,0.298938
2024-04-27,747052,0.347039,0.341832
2024-04-27,747131,0.377181,0.318345
2024-04-28,744947,0.285119,0.309448
2024-04-28,745022,0.281280,0.312780
2024-04-28,745265,0.353235,0.290381
2024-04-28,745349,0.327356,0.287304
2024-04-28,745428,0.326824,0.292725
2024-04-28,745834,0.290227,0.294939
2024-04-28,746001,,0.315589
2024-04-28,746077,0.341345,0.346488
2024-04-28,746237,0.346825,0.292916
2024-04-28,746483,0.368993,0.278929
2024-04-28,746561,0.319910,0.363572
2024-04-28,746805,0.343386,0.324183
2024-04-28,746967,0.280645,0.312955
2024-04-28,747045,0.317376,
2024-04-28,747125,0.379618,0.313638
2024-04-29,744945,0.296185,0.279203
2024-04-29,745263,0.314335,0.301156
2024-04-29,745427,0.285496,0.292021
2024-04-29,745672,0.330383,0.333021
2024-04-29,745832,0.282122,0.297943
2024-04-29,745999,0.278036,0.272047
2024-04-29,746074,0.382394,0.338769
2024-04-29,746236,0.327441,0.284202
2024-04-29,746481,0.251339,0.333230
2024-04-29,746804,0.264735,0.318517
2024-04-29,747046,0.248177,0.295332
2024-04-29,747211,0.290580,0.328628
2024-04-30,744942,0.298730,0.317292
2024-04-30,745018,0.348094,0.313421
2024-04-30,745260,0.311601,0.295722
2024-04-30,745426,0.285529,0.371091
2024-04-30,745673,0.282725,0.313570
2024-04-30,745831,0.302048,0.298053
2024-04-30,745997,0.270309,
2024-04-30,746073,0.364977,
2024-04-30,746239,0.326830,0.280928
2024-04-30,746398,0.376860,0.302718
2024-04-30,746477,0.251339,0.274836
2024-04-30,746481,0.251339,0.333230
2024-04-30,746806,0.312655,0.337989
2024-04-30,746968,0.331834,0.310252
2024-04-30,747047,0.248362,0.347689
2024-04-30,747210,0.288343,0.354955
2024-05-01,744939,0.296532,0.322761
2024-05-01,745023,0.337907,0.313289
2024-05-01,745261,0.315264,0.304971
2024-05-01,745423,0.287108,0.372228
2024-05-01,745670,0.280513,0.313357
2024-05-01,745829,0.287821,0.351164
2024-05-01,745996,0.272881,0.269332
2024-05-01,746072,0.365323,0.330402
2024-05-01,746238,0.324893,0.280481
2024-05-01,746399,0.369988,0.305268
2024-05-01,746478,0.263524,0.275059
2024-05-01,746800,0.329861,0.272391
