captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-106
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-120
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-106
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-122
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,bovada,Bovada,totals_1st_5_innings,4.5,Over,-105
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,bovada,Bovada,totals_1st_5_innings,4.5,Under,-125
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,-104
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-118
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-122
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-109
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-110
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-120
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,105
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-125
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-110
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-120
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,105
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-135
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betus,BetUS,totals_1st_5_innings,4.5,Over,-105
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betus,BetUS,totals_1st_5_innings,4.5,Under,-125
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-102
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-125
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-102
2026-09-09T19:35:00Z,2026-09-09T19:46:00Z,STL,SF,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-125
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-125
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-102
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-122
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-106
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,-118
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-103
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-125
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-106
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,-120
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,100
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-115
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-115
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,-130
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,100
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-130
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-102
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-115
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-110
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,bovada,Bovada,totals_1st_5_innings,5.0,Over,100
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,bovada,Bovada,totals_1st_5_innings,5.0,Under,-130
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betrivers,BetRivers,totals_1st_1_innings,1.5,Over,190
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betrivers,BetRivers,totals_1st_1_innings,1.5,Under,-275
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betus,BetUS,totals_1st_5_innings,5.0,Over,-110
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,WSH,SD,betus,BetUS,totals_1st_5_innings,5.0,Under,-120
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,106
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-136
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-102
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-128
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,-104
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-118
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-105
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-127
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,108
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-143
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,105
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-125
2026-09-09T19:35:00Z,2026-09-09T20:11:00Z,TEX,SEA,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,105
