captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-102
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-125
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-154
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,118
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,105
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-139
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Over,-120
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Under,100
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,mybookieag,MyBookie.ag,totals_1st_5_innings,4.0,Over,-108
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,mybookieag,MyBookie.ag,totals_1st_5_innings,4.0,Under,-113
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,100
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-130
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,williamhill_us,Caesars,totals_1st_5_innings,4.0,Over,-140
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,williamhill_us,Caesars,totals_1st_5_innings,4.0,Under,110
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betmgm,BetMGM,totals_1st_5_innings,4.0,Over,-118
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betmgm,BetMGM,totals_1st_5_innings,4.0,Under,-110
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,105
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-135
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,bovada,Bovada,totals_1st_5_innings,4.0,Over,-125
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,bovada,Bovada,totals_1st_5_innings,4.0,Under,-105
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-117
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-118
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betus,BetUS,totals_1st_5_innings,4.0,Over,-120
2026-08-29T00:49:39Z,2026-08-29T01:39:00Z,PHI,LAA,betus,BetUS,totals_1st_5_innings,4.0,Under,-110
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-111
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-115
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,fanduel,FanDuel,totals_1st_5_innings,5.5,Over,108
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,fanduel,FanDuel,totals_1st_5_innings,5.5,Under,-140
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,bovada,Bovada,totals_1st_5_innings,5.0,Over,-110
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,bovada,Bovada,totals_1st_5_innings,5.0,Under,-120
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-120
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-110
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,williamhill_us,Caesars,totals_1st_5_innings,5.0,Over,-115
2026-08-29T00:49:39Z,2026-08-29T01:41:00Z,BAL,OAK,williamhill_us,Caesars,totals_1st_5_innings,5.0,Under,-115
