captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,100
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-128
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-110
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-120
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,mybookieag,MyBookie.ag,totals_1st_5_innings,4.0,Over,-126
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,mybookieag,MyBookie.ag,totals_1st_5_innings,4.0,Under,103
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betmgm,BetMGM,totals_1st_5_innings,4.0,Over,-130
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betmgm,BetMGM,totals_1st_5_innings,4.0,Under,100
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-115
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-115
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Over,-120
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Under,100
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,bovada,Bovada,totals_1st_5_innings,4.0,Over,-130
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,bovada,Bovada,totals_1st_5_innings,4.0,Under,100
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-105
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-125
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,105
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-135
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-112
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-120
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betus,BetUS,totals_1st_5_innings,4.0,Over,-120
2026-09-07T20:20:06Z,2026-09-07T21:11:00Z,WSH,SD,betus,BetUS,totals_1st_5_innings,4.0,Under,-110
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-102
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-125
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,108
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-140
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,mybookieag,MyBookie.ag,totals_1st_5_innings,4.0,Over,-118
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,mybookieag,MyBookie.ag,totals_1st_5_innings,4.0,Under,-104
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,bovada,Bovada,totals_1st_5_innings,4.0,Over,-125
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,bovada,Bovada,totals_1st_5_innings,4.0,Under,-105
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-104
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-129
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,110
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-140
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,williamhill_us,Caesars,totals_1st_5_innings,4.0,Over,-120
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,williamhill_us,Caesars,totals_1st_5_innings,4.0,Under,-110
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betmgm,BetMGM,totals_1st_5_innings,4.0,Over,-125
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betmgm,BetMGM,totals_1st_5_innings,4.0,Under,-105
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,100
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-133
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Over,-130
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Under,110
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betus,BetUS,totals_1st_5_innings,4.0,Over,-130
2026-09-07T20:20:06Z,2026-09-08T00:11:00Z,STL,SF,betus,BetUS,totals_1st_5_innings,4.0,Under,100
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-111
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-115
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-108
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-120
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,bovada,Bovada,totals_1st_5_innings,4.5,Over,-105
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,bovada,Bovada,totals_1st_5_innings,4.5,Under,-125
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,-102
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-120
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,100
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-130
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,100
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-130
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-102
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-125
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betrivers,BetRivers,totals_1st_1_innings,1.5,Over,220
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betrivers,BetRivers,totals_1st_1_innings,1.5,Under,-315
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betus,BetUS,totals_1st_5_innings,4.5,Over,-105
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betus,BetUS,totals_1st_5_innings,4.5,Under,-125
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-111
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-119
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,105
2026-09-07T20:20:06Z,2026-09-08T01:11:00Z,CIN,LAD,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-125
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,110
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-140
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,102
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-132
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,betus,BetUS,totals_1st_5_innings,4.0,Over,-120
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,betus,BetUS,totals_1st_5_innings,4.0,Under,-110
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,100
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-133
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Over,-118
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Under,-102
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,100
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-130
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,williamhill_us,Caesars,totals_1st_5_innings,4.0,Over,-130
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,williamhill_us,Caesars,totals_1st_5_innings,4.0,Under,100
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,mybookieag,MyBookie.ag,totals_1st_5_innings,4.0,Over,-110
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,mybookieag,MyBookie.ag,totals_1st_5_innings,4.0,Under,-111
2026-09-07T20:20:06Z,2026-09-08T02:06:00Z,TOR,OAK,bovada,Bovada,totals_1st_5_innings,4.0,Over,-125
