captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,102
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-130
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-114
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-114
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,bovada,Bovada,totals_1st_5_innings,4.5,Over,-105
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,bovada,Bovada,totals_1st_5_innings,4.5,Under,-125
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,-108
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-113
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,100
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-130
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,-105
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-125
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-110
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-118
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-105
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-120
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-115
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-115
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-106
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-125
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,-107
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-113
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betus,BetUS,totals_1st_5_innings,4.5,Over,-115
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,BOS,BAL,betus,BetUS,totals_1st_5_innings,4.5,Under,-115
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-105
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-125
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,100
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-130
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-106
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-125
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,100
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-120
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,-105
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-116
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-102
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-125
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-102
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-125
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-115
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-111
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-102
2026-09-03T19:34:51Z,2026-09-03T23:15:00Z,MIL,CHC,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-128
