captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-115
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-115
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,105
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-125
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,102
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-125
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-107
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-120
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-120
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-106
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-106
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-122
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-102
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-130
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-102
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-125
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,bovada,Bovada,totals_1st_5_innings,4.5,Over,100
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,bovada,Bovada,totals_1st_5_innings,4.5,Under,-130
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betus,BetUS,totals_1st_5_innings,4.5,Over,-105
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betus,BetUS,totals_1st_5_innings,4.5,Under,-125
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betrivers,BetRivers,totals_1st_1_innings,1.5,Over,200
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,OAK,TB,betrivers,BetRivers,totals_1st_1_innings,1.5,Under,-286
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-115
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-115
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betonlineag,BetOnline.ag,totals_1st_5_innings,5.0,Over,100
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betonlineag,BetOnline.ag,totals_1st_5_innings,5.0,Under,-120
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,mybookieag,MyBookie.ag,totals_1st_5_innings,5.0,Over,-106
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,mybookieag,MyBookie.ag,totals_1st_5_innings,5.0,Under,-115
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-120
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-110
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,williamhill_us,Caesars,totals_1st_5_innings,5.0,Over,100
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,williamhill_us,Caesars,totals_1st_5_innings,5.0,Under,-130
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-108
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-120
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-135
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,104
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betmgm,BetMGM,totals_1st_5_innings,5.0,Over,-105
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betmgm,BetMGM,totals_1st_5_innings,5.0,Under,-125
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-118
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-110
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,bovada,Bovada,totals_1st_5_innings,5.0,Over,-110
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,bovada,Bovada,totals_1st_5_innings,5.0,Under,-120
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betus,BetUS,totals_1st_5_innings,5.0,Over,-115
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betus,BetUS,totals_1st_5_innings,5.0,Under,-115
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betrivers,BetRivers,totals_1st_1_innings,1.5,Over,185
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,CWS,CLE,betrivers,BetRivers,totals_1st_1_innings,1.5,Under,-265
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,105
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-139
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,-107
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-113
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,-105
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-117
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,105
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-135
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,-105
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-125
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,112
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-142
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-120
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-108
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-110
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-118
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-105
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-120
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,bovada,Bovada,totals_1st_5_innings,4.5,Over,-110
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,bovada,Bovada,totals_1st_5_innings,4.5,Under,-120
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betus,BetUS,totals_1st_5_innings,4.5,Over,-115
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betus,BetUS,totals_1st_5_innings,4.5,Under,-115
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betrivers,BetRivers,totals_1st_1_innings,1.5,Over,195
2026-09-15T19:56:59Z,2026-09-15T22:40:00Z,LAD,CIN,betrivers,BetRivers,totals_1st_1_innings,1.5,Under,-275
2026-09-15T19:56:59Z,2026-09-15T22:41:00Z,MIL,PIT,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,132
2026-09-15T19:56:59Z,2026-09-15T22:41:00Z,MIL,PIT,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-170
2026-09-15T19:56:59Z,2026-09-15T22:41:00Z,MIL,PIT,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-138
2026-09-15T19:56:59Z,2026-09-15T22:41:00Z,MIL,PIT,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,106
2026-09-15T19:56:59Z,2026-09-15T22:41:00Z,MIL,PIT,mybookieag,MyBookie.ag,totals_1st_5_innings,3.5,Over,-120
2026-09-15T19:56:59Z,2026-09-15T22:41:00Z,MIL,PIT,mybookieag,MyBookie.ag,totals_1st_5_innings,3.5,Under,-102
