captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-115
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-111
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-110
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-118
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,bovada,Bovada,totals_1st_5_innings,4.5,Over,-110
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,bovada,Bovada,totals_1st_5_innings,4.5,Under,-120
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-110
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-118
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-105
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-120
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-105
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-125
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,-105
2026-09-05T18:44:48Z,2026-09-05T20:11:00Z,CHC,MIA,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-125
