captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,120
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-154
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,110
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-144
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,120
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-150
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,williamhill_us,Caesars,totals_1st_5_innings,4.0,Over,-115
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,williamhill_us,Caesars,totals_1st_5_innings,4.0,Under,-115
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,bovada,Bovada,totals_1st_1_innings,0.5,Over,110
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,bovada,Bovada,totals_1st_1_innings,0.5,Under,-145
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,bovada,Bovada,totals_1st_5_innings,3.5,Over,-150
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,bovada,Bovada,totals_1st_5_innings,3.5,Under,115
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,betrivers,BetRivers,totals_1st_1_innings,1.5,Over,245
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,betrivers,BetRivers,totals_1st_1_innings,1.5,Under,-360
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,betmgm,BetMGM,totals_1st_5_innings,4.0,Over,-115
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,betmgm,BetMGM,totals_1st_5_innings,4.0,Under,-110
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,105
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-135
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,betus,BetUS,totals_1st_5_innings,4.0,Over,-115
2026-08-29T19:35:43Z,2026-08-29T19:40:00Z,SEA,TOR,betus,BetUS,totals_1st_5_innings,4.0,Under,-115
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-106
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-120
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-115
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-113
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-118
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-110
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-110
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-118
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,bovada,Bovada,totals_1st_5_innings,4.5,Over,-120
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,bovada,Bovada,totals_1st_5_innings,4.5,Under,-110
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-121
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-109
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-115
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-115
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,-110
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-120
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betus,BetUS,totals_1st_5_innings,4.5,Over,-120
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betus,BetUS,totals_1st_5_innings,4.5,Under,-110
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,100
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-133
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,-117
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,ARI,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-103
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,MIA,WSH,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,126
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,MIA,WSH,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-162
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,MIA,WSH,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-138
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,MIA,WSH,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,106
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,MIA,WSH,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,121
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,MIA,WSH,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-161
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,MIA,WSH,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Over,105
2026-08-29T19:35:43Z,2026-08-29T20:06:00Z,MIA,WSH,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Under,-125
