captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,124
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-160
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-135
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,104
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,130
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-175
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Over,100
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betonlineag,BetOnline.ag,totals_1st_5_innings,4.0,Under,-120
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betmgm,BetMGM,totals_1st_5_innings,4.0,Over,-102
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betmgm,BetMGM,totals_1st_5_innings,4.0,Under,-125
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,110
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-145
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,120
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-150
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,williamhill_us,Caesars,totals_1st_5_innings,4.0,Over,100
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,williamhill_us,Caesars,totals_1st_5_innings,4.0,Under,-130
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betus,BetUS,totals_1st_5_innings,4.0,Over,-110
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,betus,BetUS,totals_1st_5_innings,4.0,Under,-120
2026-08-24T17:26:00Z,2026-08-24T22:41:00Z,BOS,MIA,bovada,Bovada,totals_1st_5_innings,4.0,Over,-105
