captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,betus,BetUS,totals_1st_5_innings,4.5,Over,-115
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,betus,BetUS,totals_1st_5_innings,4.5,Under,-115
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-104
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-122
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-118
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-110
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,bovada,Bovada,totals_1st_1_innings,0.5,Over,100
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,bovada,Bovada,totals_1st_1_innings,0.5,Under,-130
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,bovada,Bovada,totals_1st_5_innings,4.5,Over,-115
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,bovada,Bovada,totals_1st_5_innings,4.5,Under,-115
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,105
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-135
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,-135
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,105
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-105
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-125
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-110
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-118
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,betrivers,BetRivers,totals_1st_1_innings,1.5,Over,235
2026-09-04T19:15:48Z,2026-09-04T19:16:00Z,DET,CLE,betrivers,BetRivers,totals_1st_1_innings,1.5,Under,-435
