captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,136
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-174
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-113
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,-115
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,125
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-167
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betonlineag,BetOnline.ag,totals_1st_5_innings,3.5,Over,-105
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betonlineag,BetOnline.ag,totals_1st_5_innings,3.5,Under,-115
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,mybookieag,MyBookie.ag,totals_1st_5_innings,3.5,Over,-106
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,mybookieag,MyBookie.ag,totals_1st_5_innings,3.5,Under,-115
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,140
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-170
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,williamhill_us,Caesars,totals_1st_5_innings,3.5,Over,-105
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,williamhill_us,Caesars,totals_1st_5_innings,3.5,Under,-125
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betmgm,BetMGM,totals_1st_5_innings,3.5,Over,-110
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betmgm,BetMGM,totals_1st_5_innings,3.5,Under,-118
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,125
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-160
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,bovada,Bovada,totals_1st_5_innings,3.5,Over,-110
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,bovada,Bovada,totals_1st_5_innings,3.5,Under,-120
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betus,BetUS,totals_1st_5_innings,3.5,Over,-115
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betus,BetUS,totals_1st_5_innings,3.5,Under,-115
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,123
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,CWS,CLE,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-165
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,120
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-154
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-128
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,-102
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,100
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-133
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betonlineag,BetOnline.ag,totals_1st_5_innings,3.5,Over,-135
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betonlineag,BetOnline.ag,totals_1st_5_innings,3.5,Under,115
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,bovada,Bovada,totals_1st_5_innings,3.5,Over,-130
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,bovada,Bovada,totals_1st_5_innings,3.5,Under,100
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,mybookieag,MyBookie.ag,totals_1st_5_innings,3.5,Over,-121
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,mybookieag,MyBookie.ag,totals_1st_5_innings,3.5,Under,-101
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betmgm,BetMGM,totals_1st_5_innings,3.5,Over,-130
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betmgm,BetMGM,totals_1st_5_innings,3.5,Under,100
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,115
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-150
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,115
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-145
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,williamhill_us,Caesars,totals_1st_5_innings,3.5,Over,-140
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,williamhill_us,Caesars,totals_1st_5_innings,3.5,Under,110
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betus,BetUS,totals_1st_5_innings,3.5,Over,-135
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betus,BetUS,totals_1st_5_innings,3.5,Under,105
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betrivers,BetRivers,totals_1st_1_innings,1.5,Over,270
2026-09-14T20:42:58Z,2026-09-14T22:41:00Z,LAD,CIN,betrivers,BetRivers,totals_1st_1_innings,1.5,Under,-400
2026-09-14T20:42:58Z,2026-09-14T23:08:00Z,DET,TOR,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,110
2026-09-14T20:42:58Z,2026-09-14T23:08:00Z,DET,TOR,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-140
2026-09-14T20:42:58Z,2026-09-14T23:08:00Z,DET,TOR,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,116
2026-09-14T20:42:58Z,2026-09-14T23:08:00Z,DET,TOR,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-152
2026-09-14T20:42:58Z,2026-09-14T23:08:00Z,DET,TOR,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,100
2026-09-14T20:42:58Z,2026-09-14T23:08:00Z,DET,TOR,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-133
