captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-128
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-102
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-128
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-102
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,mybookieag,MyBookie.ag,totals_1st_5_innings,5.0,Over,-105
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,mybookieag,MyBookie.ag,totals_1st_5_innings,5.0,Under,-116
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,bovada,Bovada,totals_1st_5_innings,5.0,Over,-105
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,bovada,Bovada,totals_1st_5_innings,5.0,Under,-125
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-119
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-111
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betonlineag,BetOnline.ag,totals_1st_5_innings,5.0,Over,100
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betonlineag,BetOnline.ag,totals_1st_5_innings,5.0,Under,-120
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betmgm,BetMGM,totals_1st_5_innings,5.0,Over,-102
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betmgm,BetMGM,totals_1st_5_innings,5.0,Under,-125
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-118
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-110
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-130
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,100
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,williamhill_us,Caesars,totals_1st_5_innings,5.0,Over,100
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,williamhill_us,Caesars,totals_1st_5_innings,5.0,Under,-130
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betus,BetUS,totals_1st_5_innings,5.0,Over,-110
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betus,BetUS,totals_1st_5_innings,5.0,Under,-120
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betrivers,BetRivers,totals_1st_1_innings,1.5,Over,190
2026-08-31T21:42:57Z,2026-08-31T22:05:00Z,SF,ATL,betrivers,BetRivers,totals_1st_1_innings,1.5,Under,-265
2026-08-31T21:42:57Z,2026-08-31T22:41:00Z,SD,CIN,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-111
2026-08-31T21:42:57Z,2026-08-31T22:41:00Z,SD,CIN,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-115
2026-08-31T21:42:57Z,2026-08-31T22:41:00Z,SD,CIN,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-135
2026-08-31T21:42:57Z,2026-08-31T22:41:00Z,SD,CIN,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,104
