captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-106
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-120
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-122
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-106
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,-110
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-111
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,bovada,Bovada,totals_1st_5_innings,4.5,Over,-115
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,bovada,Bovada,totals_1st_5_innings,4.5,Under,-115
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-118
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-113
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-110
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-120
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,-115
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-115
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-118
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-110
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-110
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-118
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,114
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-152
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,-108
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-112
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betus,BetUS,totals_1st_5_innings,4.5,Over,-115
2026-09-12T18:54:15Z,2026-09-12T19:08:00Z,BAL,TOR,betus,BetUS,totals_1st_5_innings,4.5,Under,-115
