captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-104
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-122
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-102
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-128
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,-105
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-127
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,104
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-124
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,bovada,Bovada,totals_1st_5_innings,4.5,Over,100
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,bovada,Bovada,totals_1st_5_innings,4.5,Under,-130
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-102
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-130
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-102
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-125
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-105
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-125
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,100
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-130
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-103
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-132
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betus,BetUS,totals_1st_5_innings,4.5,Over,-105
2026-08-28T01:14:37Z,2026-08-28T01:46:00Z,ARI,SF,betus,BetUS,totals_1st_5_innings,4.5,Under,-125
2026-08-28T01:14:37Z,2026-08-28T18:21:00Z,CIN,CHC,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-111
2026-08-28T01:14:37Z,2026-08-28T18:21:00Z,CIN,CHC,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-115
2026-08-28T01:14:37Z,2026-08-28T18:21:00Z,CIN,CHC,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-114
2026-08-28T01:14:37Z,2026-08-28T18:21:00Z,CIN,CHC,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-114
2026-08-28T01:14:37Z,2026-08-28T18:21:00Z,CIN,CHC,bovada,Bovada,totals_1st_5_innings,4.5,Over,-115
2026-08-28T01:14:37Z,2026-08-28T18:21:00Z,CIN,CHC,bovada,Bovada,totals_1st_5_innings,4.5,Under,-115
2026-08-28T01:14:37Z,2026-08-28T22:41:00Z,LAD,DET,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,120
2026-08-28T01:14:37Z,2026-08-28T22:41:00Z,LAD,DET,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-154
2026-08-28T01:14:37Z,2026-08-28T22:41:00Z,LAD,DET,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-128
2026-08-28T01:14:37Z,2026-08-28T22:41:00Z,LAD,DET,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,-102
2026-08-28T01:14:37Z,2026-08-28T22:41:00Z,LAD,DET,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,100
2026-08-28T01:14:37Z,2026-08-28T22:41:00Z,LAD,DET,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-130
2026-08-28T01:14:37Z,2026-08-28T22:41:00Z,LAD,DET,bovada,Bovada,totals_1st_5_innings,3.5,Over,-130
2026-08-28T01:14:37Z,2026-08-28T22:41:00Z,LAD,DET,bovada,Bovada,totals_1st_5_innings,3.5,Under,100
2026-08-28T01:14:37Z,2026-08-28T22:46:00Z,MIA,WSH,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,100
2026-08-28T01:14:37Z,2026-08-28T22:46:00Z,MIA,WSH,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-128
2026-08-28T01:14:37Z,2026-08-28T22:46:00Z,MIA,WSH,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-102
2026-08-28T01:14:37Z,2026-08-28T22:46:00Z,MIA,WSH,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-128
2026-08-28T01:14:37Z,2026-08-28T22:46:00Z,MIA,WSH,bovada,Bovada,totals_1st_5_innings,4.5,Over,100
2026-08-28T01:14:37Z,2026-08-28T22:46:00Z,MIA,WSH,bovada,Bovada,totals_1st_5_innings,4.5,Under,-130
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,KC,CLE,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-104
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,KC,CLE,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-120
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,KC,CLE,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,108
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,KC,CLE,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-140
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,KC,CLE,bovada,Bovada,totals_1st_5_innings,4.5,Over,110
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,KC,CLE,bovada,Bovada,totals_1st_5_innings,4.5,Under,-145
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,KC,CLE,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-110
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,KC,CLE,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-120
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,HOU,NYM,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,106
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,HOU,NYM,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-136
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,HOU,NYM,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,116
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,HOU,NYM,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-152
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,HOU,NYM,bovada,Bovada,totals_1st_5_innings,3.5,Over,-150
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,HOU,NYM,bovada,Bovada,totals_1st_5_innings,3.5,Under,115
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,HOU,NYM,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-110
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,HOU,NYM,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-120
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,SD,TB,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,100
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,SD,TB,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-128
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,SD,TB,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-140
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,SD,TB,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,108
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,SD,TB,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-110
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,SD,TB,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-120
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,SD,TB,bovada,Bovada,totals_1st_5_innings,3.5,Over,-145
2026-08-28T01:14:37Z,2026-08-28T23:11:00Z,SD,TB,bovada,Bovada,totals_1st_5_innings,3.5,Under,110
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,COL,ATL,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-125
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,COL,ATL,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-102
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,COL,ATL,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-138
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,COL,ATL,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,106
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,COL,ATL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-125
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,COL,ATL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-105
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,COL,ATL,bovada,Bovada,totals_1st_5_innings,4.5,Over,-135
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,COL,ATL,bovada,Bovada,totals_1st_5_innings,4.5,Under,105
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,BOS,NYY,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,114
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,BOS,NYY,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-146
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,BOS,NYY,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-140
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,BOS,NYY,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,108
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,BOS,NYY,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-115
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,BOS,NYY,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-115
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,BOS,NYY,bovada,Bovada,totals_1st_5_innings,3.5,Over,-135
2026-08-28T01:14:37Z,2026-08-28T23:16:00Z,BOS,NYY,bovada,Bovada,totals_1st_5_innings,3.5,Under,105
2026-08-28T01:14:37Z,2026-08-28T23:41:00Z,TEX,MIL,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-104
2026-08-28T01:14:37Z,2026-08-28T23:41:00Z,TEX,MIL,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-122
2026-08-28T01:14:37Z,2026-08-28T23:41:00Z,TEX,MIL,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,112
2026-08-28T01:14:37Z,2026-08-28T23:41:00Z,TEX,MIL,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-146
2026-08-28T01:14:37Z,2026-08-28T23:41:00Z,TEX,MIL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-115
2026-08-28T01:14:37Z,2026-08-28T23:41:00Z,TEX,MIL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-115
2026-08-28T01:14:37Z,2026-08-28T23:41:00Z,TEX,MIL,bovada,Bovada,totals_1st_5_innings,4.5,Over,115
2026-08-28T01:14:37Z,2026-08-28T23:41:00Z,TEX,MIL,bovada,Bovada,totals_1st_5_innings,4.5,Under,-150
2026-08-28T01:14:37Z,2026-08-29T00:11:00Z,CWS,MIN,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-108
2026-08-28T01:14:37Z,2026-08-29T00:11:00Z,CWS,MIN,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-115
2026-08-28T01:14:37Z,2026-08-29T00:11:00Z,CWS,MIN,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-135
2026-08-28T01:14:37Z,2026-08-29T00:11:00Z,CWS,MIN,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,104
2026-08-28T01:14:37Z,2026-08-29T00:11:00Z,CWS,MIN,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-130
2026-08-28T01:14:37Z,2026-08-29T00:11:00Z,CWS,MIN,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,100
2026-08-28T01:14:37Z,2026-08-29T00:11:00Z,CWS,MIN,bovada,Bovada,totals_1st_5_innings,4.5,Over,-135
2026-08-28T01:14:37Z,2026-08-29T00:11:00Z,CWS,MIN,bovada,Bovada,totals_1st_5_innings,4.5,Under,105
2026-08-28T01:14:37Z,2026-08-29T00:16:00Z,PIT,STL,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,106
2026-08-28T01:14:37Z,2026-08-29T00:16:00Z,PIT,STL,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-136
2026-08-28T01:14:37Z,2026-08-29T00:16:00Z,PIT,STL,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,112
2026-08-28T01:14:37Z,2026-08-29T00:16:00Z,PIT,STL,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-146
2026-08-28T01:14:37Z,2026-08-29T00:16:00Z,PIT,STL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-105
2026-08-28T01:14:37Z,2026-08-29T00:16:00Z,PIT,STL,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-125
2026-08-28T01:14:37Z,2026-08-29T00:16:00Z,PIT,STL,bovada,Bovada,totals_1st_5_innings,4.5,Over,110
2026-08-28T01:14:37Z,2026-08-29T00:16:00Z,PIT,STL,bovada,Bovada,totals_1st_5_innings,4.5,Under,-145
2026-08-28T01:14:37Z,2026-08-29T01:39:00Z,PHI,LAA,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-108
2026-08-28T01:14:37Z,2026-08-29T01:39:00Z,PHI,LAA,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-120
2026-08-28T01:14:37Z,2026-08-29T01:39:00Z,PHI,LAA,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-102
2026-08-28T01:14:37Z,2026-08-29T01:39:00Z,PHI,LAA,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-128
2026-08-28T01:14:37Z,2026-08-29T01:39:00Z,PHI,LAA,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-115
