captured_at_utc,commence_time,away_team,home_team,book_key,book,market,point,outcome,price
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,-113
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-113
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,fanduel,FanDuel,totals_1st_5_innings,4.5,Over,-102
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,fanduel,FanDuel,totals_1st_5_innings,4.5,Under,-128
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,103
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-137
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Over,102
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betonlineag,BetOnline.ag,totals_1st_5_innings,4.5,Under,-122
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Over,-101
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,mybookieag,MyBookie.ag,totals_1st_5_innings,4.5,Under,-121
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,bovada,Bovada,totals_1st_5_innings,4.5,Over,105
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,bovada,Bovada,totals_1st_5_innings,4.5,Under,-135
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,-115
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-115
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,williamhill_us,Caesars,totals_1st_5_innings,4.5,Over,100
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,williamhill_us,Caesars,totals_1st_5_innings,4.5,Under,-130
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betmgm,BetMGM,totals_1st_5_innings,4.5,Over,-102
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betmgm,BetMGM,totals_1st_5_innings,4.5,Under,-125
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,-102
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-125
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,-108
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-124
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betus,BetUS,totals_1st_5_innings,4.5,Over,-110
2026-08-26T18:54:24Z,2026-08-26T19:41:00Z,CHC,ARI,betus,BetUS,totals_1st_5_innings,4.5,Under,-120
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Over,118
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,fanduel,FanDuel,totals_1st_1_innings,0.5,Under,-148
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,fanduel,FanDuel,totals_1st_5_innings,3.5,Over,-144
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,fanduel,FanDuel,totals_1st_5_innings,3.5,Under,110
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Over,108
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betonlineag,BetOnline.ag,totals_1st_1_innings,0.5,Under,-143
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,3.5,Over,-120
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betonlineag,BetOnline.ag,totals_1st_5_innings,3.5,Under,100
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,mybookieag,MyBookie.ag,totals_1st_5_innings,3.5,Over,-126
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,mybookieag,MyBookie.ag,totals_1st_5_innings,3.5,Under,103
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,bovada,Bovada,totals_1st_5_innings,3.5,Over,-130
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,bovada,Bovada,totals_1st_5_innings,3.5,Under,100
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Over,110
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,williamhill_us,Caesars,totals_1st_1_innings,0.5,Under,-140
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,williamhill_us,Caesars,totals_1st_5_innings,3.5,Over,-120
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,williamhill_us,Caesars,totals_1st_5_innings,3.5,Under,-110
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betmgm,BetMGM,totals_1st_5_innings,3.5,Over,-130
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betmgm,BetMGM,totals_1st_5_innings,3.5,Under,100
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betmgm,BetMGM,totals_1st_1_innings,0.5,Over,120
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betmgm,BetMGM,totals_1st_1_innings,0.5,Under,-155
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Over,117
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betrivers,BetRivers,totals_1st_1_innings,0.5,Under,-155
2026-08-26T18:54:24Z,2026-08-26T19:46:00Z,CIN,SF,betus,BetUS,totals_1st_5_innings,3.5,Over,-120
